name,team,position,opponent_team_1,opponent_team_2,opponent_team_3,opponent_team_4,opponent_team_5,opponent_team_6,opponent_team_7,opponent_team_8,opponent_team_9,opponent_team_10,opponent_team_11
Lewis Payne,,,,,1.0,7.0,15.0,12.0,5.0,9.0,16.0,8.0,2.0
Liam Delap,13.0,FWD,12.0,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0
Lino Sousa,,,11.0,,17.0,16.0,6.0,20.0,19.0,5.0,15.0,18.0,14.0
Loris Karius,,,14.0,8.0,18.0,2.0,17.0,6.0,10.0,11.0,1.0,9.0,7.0
LoÃ¯c BadÃ©,,,20.0,5.0,12.0,1.0,4.0,7.0,14.0,6.0,17.0,10.0,3.0
Lucas Tolentino Coelho de Lima,,,17.0,12.0,3.0,14.0,7.0,10.0,1.0,4.0,11.0,20.0,8.0
Luke Mbete-Tabu,13.0,DEF,12.0,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0
Manuel Akanji,,,12.0,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0
Marc Jurado Gomez,,,,,,,,,,,,,
Marcel Sabitzer,,,,,,,,,,,,,
Marcos Senesi,,,9.0,17.0,19.0,18.0,11.0,8.0,6.0,7.0,14.0,4.0,16.0
Marcus Bettinelli,,,2.0,4.0,14.0,5.0,1.0,15.0,3.0,16.0,13.0,7.0,12.0
Mario Lemina,,,,,,,,,,,,19.0,13.0
Mark Gillespie,,,,,,,,,,,,,
Martial Godo,,,3.0,2.0,11.0,8.0,13.0,14.0,7.0,17.0,10.0,15.0,18.0
Matej KovÃ¡r,,,15.0,18.0,6.0,19.0,2.0,9.0,16.0,20.0,3.0,13.0,1.0
Mateo Joseph FernÃ¡ndez,,,,,,,3.0,18.0,13.0,15.0,19.0,2.0,4.0
Mateus Cardoso Lemos Martins,,,,,,,,,,,,,
Matheus Luiz Nunes,,,16.0,7.0,10.0,4.0,5.0,1.0,8.0,14.0,2.0,19.0,13.0
Matheus Santos Carneiro Da Cunha,,,,,,,,,,,2.0,19.0,13.0
Mathias Jorgensen,,,5.0,6.0,2.0,20.0,16.0,13.0,18.0,19.0,12.0,3.0,11.0
Matthew Cox,,,5.0,6.0,2.0,20.0,16.0,13.0,18.0,19.0,12.0,3.0,11.0
Matthew Craig,,,,,,,,,,,,,
Matthew Dibley-Dias,,,,,,,,,,,,,
Matthew Smith,,,11.0,,17.0,16.0,6.0,20.0,19.0,5.0,15.0,18.0,14.0
MatÃ­as ViÃ±a,,,,,,,,,,,,,
Mauro Bandeira,,,,,,,,,,,,,
Max Kinsey-Wellings,,,,,,,,,,,,,
Maximilian WÃ¶ber,,,,,,,,,,,,2.0,4.0
Maxwel Cornet,,,17.0,12.0,3.0,14.0,7.0,10.0,1.0,4.0,11.0,20.0,8.0
Michael Dacosta Gonzalez,,,,,,,,,,,,4.0,16.0
Michael Olakigbe,,,,,,,,,,,,,
Mikkel Damsgaard,,,5.0,6.0,2.0,20.0,16.0,13.0,18.0,19.0,12.0,3.0,11.0
Mislav Orsic,,,,,,,,,,,,8.0,2.0
Mykhailo Mudryk,,,,,,,,,,,,,12.0
MÃ¡ximo Perrone,,,,,,,,,,,,,
Naouirou Ahamada,,,,,,,,,,,,,
Nathan AkÃ©,13.0,DEF,12.0,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0
Nathan Bishop,,,,,,19.0,2.0,9.0,16.0,20.0,3.0,13.0,1.0
Nathan Butler-Oyedeji,,,,,,,,,,,15.0,18.0,14.0
Nathan Fraser,,,,,,,5.0,1.0,8.0,14.0,2.0,19.0,13.0
Nico O'Reilly,,,,,,,,,,,,,
Noni Madueke,,,,,,,,,,,,,
Norberto Murara Neto,,,9.0,17.0,19.0,18.0,11.0,8.0,6.0,7.0,14.0,4.0,16.0
Odeluga Offiah,,,,,,,,,,,,,
Oliwier Zych,,,,,,,,,,,,,
Omari Hutchinson,,,,,,5.0,1.0,15.0,3.0,16.0,13.0,7.0,12.0
Owen Bevan,,,9.0,17.0,19.0,18.0,11.0,8.0,6.0,7.0,14.0,4.0,16.0
Owen Goodman,,,,20.0,8.0,17.0,19.0,16.0,9.0,3.0,18.0,6.0,15.0
Pablo Sarabia,,,,,,,,,,,,,13.0
Paul Onuachu,,,,,,,,,,,,,
Pedro Porro,,,,,,,,,,,,,
Pervis EstupiÃ±Ã¡n,,,4.0,16.0,13.0,6.0,20.0,2.0,17.0,1.0,8.0,12.0,10.0
Phil Foden,13.0,MID,12.0,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0
Pierre-Emerick Aubameyang,,,2.0,4.0,14.0,5.0,1.0,15.0,3.0,16.0,13.0,7.0,12.0
Reece Welch,,,18.0,15.0,7.0,9.0,10.0,3.0,20.0,13.0,5.0,17.0,19.0
Remo Freuler,,,20.0,5.0,12.0,1.0,4.0,7.0,14.0,6.0,17.0,10.0,3.0
Renan Augusto Lodi dos Santos,,,20.0,5.0,12.0,1.0,4.0,7.0,14.0,6.0,17.0,10.0,3.0
Reuell Walters,,,,,,,,,,,,,
Rhys Bennett,,,,,,,,,16.0,20.0,3.0,13.0,1.0
Rico Lewis,13.0,DEF,12.0,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0
Riyad Mahrez,13.0,MID,12.0,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0
Rodrigo Hernandez,13.0,MID,12.0,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0
Romaine Mundle,,,,,,,,,,,,,
Ryan Finnigan,,,,,1.0,7.0,15.0,12.0,5.0,9.0,16.0,8.0,2.0
Ryan Trevitt,,,5.0,6.0,2.0,20.0,16.0,13.0,18.0,19.0,12.0,3.0,11.0
RÃºben Gato Alves Dias,13.0,DEF,12.0,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0
Sammy Braybrooke,,,7.0,11.0,20.0,13.0,8.0,19.0,15.0,12.0,9.0,16.0,5.0
Samuel Amo-Ameyaw,,,,,,,,,,,,,
Samuel Edozie,,,19.0,3.0,1.0,7.0,15.0,12.0,5.0,9.0,16.0,8.0,2.0
Sasa Kalajdzic,,,16.0,7.0,10.0,4.0,5.0,1.0,8.0,14.0,2.0,19.0,13.0
Sasa Lukic,,,,,,,,,,,,,
Scott Carson,13.0,GK,12.0,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0
Sean McAllister,,,,,,,,,,,,,
Sebastian Revan,,,,,,,,,,,,,
Serge Aurier,,,20.0,5.0,12.0,1.0,4.0,7.0,14.0,6.0,17.0,10.0,3.0
Sergio GÃ³mez,,,12.0,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0
Shea Charles,,,,,,,,,,,,,
Shola Shoretire,,,,,,,2.0,9.0,16.0,20.0,3.0,13.0,1.0
Sil Swinkels,,,,,,,,,,,,,
Sonny Perkins,,,,,,,,18.0,13.0,15.0,19.0,2.0,4.0
Stefan Ortega Moreno,13.0,GK,12.0,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0
Stefan Parkes,,,3.0,2.0,11.0,8.0,13.0,14.0,7.0,17.0,10.0,15.0,18.0
Tayo Adaramola,,,,,,,,,,,,,
Terry Ablade,,,3.0,2.0,11.0,8.0,13.0,14.0,7.0,17.0,10.0,15.0,18.0
Thilo Kehrer,,,17.0,12.0,3.0,14.0,7.0,10.0,1.0,4.0,11.0,20.0,8.0
Thomas Cannon,,,,,,,,3.0,20.0,13.0,5.0,17.0,19.0
Tom McGill,,,,,,,,,,,,,
Tommi O'Reilly,,,,,,,,,,,,,
Travis Patterson,,,,,,,,,,,,,
Tristan Crama,,,,,2.0,20.0,16.0,13.0,18.0,19.0,12.0,3.0,11.0
Victor Kristiansen,,,,,,,,,,,,,
Viljami Sinisalo,,,,,,,,,,,,,17.0
Wanya MarÃ§al-Madivadua,,,,,,,,,,,,,
Weston McKennie,,,,,,,,,,,,,
Wilfried Gnonto,,,1.0,10.0,9.0,12.0,3.0,18.0,13.0,15.0,19.0,2.0,4.0
Willian Borges da Silva,,,3.0,2.0,11.0,8.0,13.0,14.0,7.0,17.0,10.0,15.0,18.0
Wout Faes,,,7.0,11.0,20.0,13.0,8.0,19.0,15.0,12.0,9.0,16.0,5.0
Wout Weghorst,,,,,,,,,,,,13.0,1.0
Yago de Santiago Alonso,,,,,,,,,,,,,
Yasin Ayari,,,,,,,,,,,,,
Yegor Yarmolyuk,,,,,,20.0,16.0,13.0,18.0,19.0,12.0,3.0,11.0
Zack Steffen,13.0,GK,12.0,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0
Alex Robertson,,,,,,,,,,,,,
Alex Smithies,,,11.0,20.0,13.0,8.0,19.0,15.0,12.0,9.0,16.0,5.0,2.0
Alexander Isak,,,8.0,18.0,2.0,17.0,6.0,10.0,11.0,1.0,9.0,7.0,19.0
Alexandre Moreno Lopera,,,,,,,,,,,11.0,17.0,10.0
Alfie Gilchrist,,,,,,,,,,,,,
Amadou Onana,,,15.0,7.0,9.0,10.0,3.0,20.0,13.0,5.0,17.0,19.0,1.0
Amario Cozier-Duberry,,,,,,,,19.0,5.0,15.0,18.0,14.0,8.0
Andrew Moran,,,,,6.0,20.0,2.0,17.0,1.0,8.0,12.0,10.0,3.0
Andrey Nascimento dos Santos,,,,,,,,,,,,12.0,9.0
AndrÃ© Ayew,,,,,,,,,,,,,11.0
Andy Lonergan,,,,,,,,,,,,,
Antoine Semenyo,,,,,,,,,,,,,5.0
Antony Matheus dos Santos,,,18.0,6.0,19.0,2.0,9.0,16.0,20.0,3.0,13.0,1.0,7.0
Arnaut Danjuma,,,,,,,,,,,,,13.0
Arthur Henrique Ramos de Oliveira Melo,,,19.0,16.0,11.0,18.0,17.0,2.0,10.0,4.0,5.0,6.0,20.0
Aymeric Laporte,13.0,DEF,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0
Bashir Humphreys,,,,,,,,3.0,16.0,13.0,7.0,12.0,9.0
Ben Doak,,,,,,,17.0,2.0,10.0,4.0,5.0,6.0,20.0
Ben Greenwood,,,,,,,,,,,,,5.0
Ben Knight,,,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0
BenoÃ®t Badiashile,,,,,,,,,,13.0,7.0,12.0,9.0
Bernardo Veiga de Carvalho e Silva,13.0,MID,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0
Bobby Clark,,,19.0,16.0,11.0,18.0,17.0,2.0,10.0,4.0,5.0,6.0,20.0
Boubacar TraorÃ©,,,7.0,10.0,4.0,5.0,1.0,8.0,14.0,2.0,19.0,13.0,12.0
Cameron Peupion,,,,,,,,,,,,,
Cameron Plain,,,,,18.0,11.0,8.0,6.0,7.0,14.0,4.0,16.0,5.0
Carlos Alcaraz,,,,,,,,,,,8.0,2.0,4.0
Carlos Henrique Casimiro,,,18.0,6.0,19.0,2.0,9.0,16.0,20.0,3.0,13.0,1.0,7.0
Carlos VinÃ­cius Alves Morais,,,2.0,11.0,8.0,13.0,14.0,7.0,17.0,10.0,15.0,18.0,6.0
Charlie Robinson,,,,,,,,,,,,,
Cheikhou KouyatÃ©,,,5.0,12.0,1.0,4.0,7.0,14.0,6.0,17.0,10.0,3.0,11.0
Christian Saydee,,,17.0,19.0,18.0,11.0,8.0,6.0,7.0,14.0,4.0,16.0,5.0
Claudio Gomes,,,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0
Cody Gakpo,,,,,,,,,,4.0,5.0,6.0,20.0
Cole Palmer,13.0,MID,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0
Dale Taylor,,,,,,,7.0,14.0,6.0,17.0,10.0,3.0,11.0
Dango Ouattara,,,,,,,,,,,,16.0,5.0
Daniel Adu-Adjei,,,,,,,,,,,4.0,16.0,5.0
Daniel Bentley,,,,,,,,,,,,,12.0
Danilo dos Santos de Oliveira,,,,,,,,,,,,3.0,11.0
David Datro Fofana,,,,,,,,,,13.0,7.0,12.0,9.0
David Ozoh,,,,,,,,,3.0,18.0,6.0,15.0,14.0
Denis Zakaria,,,4.0,14.0,5.0,1.0,15.0,3.0,16.0,13.0,7.0,12.0,9.0
Dexter Lembikisa,,,,,,,1.0,8.0,14.0,2.0,19.0,13.0,12.0
Diego Da Silva Costa,,,7.0,10.0,4.0,5.0,1.0,8.0,14.0,2.0,19.0,13.0,12.0
Diogo Pinheiro Monteiro,,,,,,,,,,,,,
Divin Mubama,,,,,,,,1.0,4.0,11.0,20.0,8.0,15.0
Dominic Ballard,,,,,,,,,,,,,
Dominic Sadi,,,,,,,,,,,4.0,16.0,5.0
Duje Caleta-Car,,,3.0,1.0,7.0,15.0,12.0,5.0,9.0,16.0,8.0,2.0,4.0
Ed Turns,,,16.0,13.0,6.0,20.0,2.0,17.0,1.0,8.0,12.0,10.0,3.0
Ederson Santana de Moraes,13.0,GK,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0
Eldin Jakupovic,,,15.0,7.0,9.0,10.0,3.0,20.0,13.0,5.0,17.0,19.0,1.0
Ellis Simms,,,,,,,,,,5.0,17.0,19.0,1.0
Emmanuel Dennis,,,5.0,12.0,1.0,4.0,7.0,14.0,6.0,17.0,10.0,3.0,11.0
Enzo FernÃ¡ndez,,,,,,,,,,,,,9.0
Erling Haaland,13.0,FWD,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0
Ethan Nwaneri,,,,17.0,16.0,6.0,20.0,19.0,5.0,15.0,18.0,14.0,8.0
Ethan Wady,,,,,,,,,,,,,
Euan Pollock,,,,,,,,,,,,16.0,5.0
Evan Ferguson,,,16.0,13.0,6.0,20.0,2.0,17.0,1.0,8.0,12.0,10.0,3.0
Facundo Buonanotte,,,,,,,,,,8.0,12.0,10.0,3.0
Felipe Augusto de Almeida Monteiro,,,,,,,,,,,,,11.0
Filip Marschall,,,,,,,,12.0,18.0,20.0,11.0,17.0,10.0
Garang Kuol,,,,,,,,,,1.0,9.0,7.0,19.0
George Abbott,,,,,,,,,,,,,
George Shelvey,,,,,,,,,,,,,
George Wickens,,,,,,,,,,,,,
Georginio Rutter,,,,,,,,,,,,4.0,16.0
GonÃ§alo Manuel Ganchinho Guedes,,,7.0,10.0,4.0,5.0,1.0,8.0,14.0,2.0,19.0,13.0,12.0
Gustavo Henrique Furtado Scarpa,,,,,,,,,,17.0,10.0,3.0,11.0
Hamed TraorÃ¨,,,,,,,,,,,,,5.0
Harry Souttar,,,,,,,,,,,,,2.0
Harvey Davies,,,19.0,16.0,11.0,18.0,17.0,2.0,10.0,4.0,5.0,6.0,20.0
Harvey Griffiths,,,,,,5.0,1.0,8.0,14.0,2.0,19.0,13.0,12.0
Harvey Vale,,,4.0,14.0,5.0,1.0,15.0,3.0,16.0,13.0,7.0,12.0,9.0
Idrissa Gueye,,,15.0,7.0,9.0,10.0,3.0,20.0,13.0,5.0,17.0,19.0,1.0
Ilkay GÃ¼ndogan,13.0,MID,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0
Illia Zabarnyi,,,,,,,,,,,,,5.0
Imari Samuels,,,,,,,,,,,,,
Isaac Price,,,,,,,,,13.0,5.0,17.0,19.0,1.0
IshÃ© Samuels-Smith,,,,,,,,,,,,,
Jack Grealish,13.0,MID,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0
Jack Hinshelwood,,,,,,,,,1.0,8.0,12.0,10.0,3.0
Jack Wells-Morrison,,,,,17.0,19.0,16.0,9.0,3.0,18.0,6.0,15.0,14.0
Jakub Kiwior,,,,,,,,,,,,,8.0
James Bree,,,,,,,,,,,,,4.0
James Furlong,,,,,6.0,20.0,2.0,17.0,1.0,8.0,12.0,10.0,3.0
James McAtee,13.0,MID,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0
James Wright,,,,,,,,,,,,,
Jeremiah Chilokoa-Mullen,,,,,,,,,,,,,
Jhon DurÃ¡n,,,,,,,,,,,,,10.0
Jimmy Morgan,,,,,,,,5.0,9.0,16.0,8.0,2.0,4.0
Joe Wormleighton,,,11.0,20.0,13.0,8.0,19.0,15.0,12.0,9.0,16.0,5.0,2.0
Joel Robles,,,10.0,9.0,12.0,3.0,18.0,13.0,15.0,19.0,2.0,4.0,16.0
John Stones,13.0,DEF,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0
John-Kymani Gordon,,,20.0,8.0,17.0,19.0,16.0,9.0,3.0,18.0,6.0,15.0,14.0
Jordan Smith,,,,,,,,14.0,6.0,17.0,10.0,3.0,11.0
Joseph Anang,,,,,,,,,,,,,15.0
Joseph Whitworth,,,20.0,8.0,17.0,19.0,16.0,9.0,3.0,18.0,6.0,15.0,14.0
Josh Wilson-Esbrand,13.0,DEF,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0
JoÃ£o Cancelo,13.0,DEF,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0
JoÃ£o FÃ©lix Sequeira,,,,,,,,,,13.0,7.0,12.0,9.0
JoÃ£o Victor Gomes da Silva,,,,,,,,,,,,,12.0
Juan Larios LÃ³pez,,,3.0,1.0,7.0,15.0,12.0,5.0,9.0,16.0,8.0,2.0,4.0
JuliÃ¡n Ãlvarez,13.0,FWD,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0
Kadan Young,,,,,,,,12.0,18.0,20.0,11.0,17.0,10.0
Kaden Rodney,,,20.0,8.0,17.0,19.0,16.0,9.0,3.0,18.0,6.0,15.0,14.0
Kaelan Casey,,,,,,,,,,,,,
Kalvin Phillips,13.0,MID,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0
Kamaldeen Sulemana,,,,,,,,,,,,,4.0
Kamari Doyle,,,,,,,,,,,,,
Karl Hein,,,,,16.0,6.0,20.0,19.0,5.0,15.0,18.0,14.0,8.0
Kasey McAteer,,,,,,,,,,9.0,16.0,5.0,2.0
Kevin De Bruyne,13.0,MID,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0
Kevin Schade,,,,,,,,,,,3.0,11.0,17.0
Keylor Navas,,,,,,,,,,,,,11.0
Killian Phillips,,,20.0,8.0,17.0,19.0,16.0,9.0,3.0,18.0,6.0,15.0,14.0
Kobbie Mainoo,,,18.0,6.0,19.0,2.0,9.0,16.0,20.0,3.0,13.0,1.0,7.0
Kofi Balmer,,,20.0,8.0,17.0,19.0,16.0,9.0,3.0,18.0,6.0,15.0,14.0
Kristian Sekularac,,,,,,,14.0,7.0,17.0,10.0,15.0,18.0,6.0
KrisztiÃ¡n Hegyi,,,,,,,,,,,,,15.0
Kyle John,,,15.0,7.0,9.0,10.0,3.0,20.0,13.0,5.0,17.0,19.0,1.0
Kyle Walker,13.0,DEF,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0
Lamare Bogarde,,,9.0,4.0,15.0,14.0,5.0,12.0,18.0,20.0,11.0,17.0,10.0
Layvin Kurzawa,,,2.0,11.0,8.0,13.0,14.0,7.0,17.0,10.0,15.0,18.0,6.0
Lewis Hall,,,,,,1.0,15.0,3.0,16.0,13.0,7.0,12.0,9.0
Lewis Miley,,,,,,,,,,,,,
Lewis Payne,,,,1.0,7.0,15.0,12.0,5.0,9.0,16.0,8.0,2.0,4.0
Liam Delap,13.0,FWD,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0
Lino Sousa,,,,17.0,16.0,6.0,20.0,19.0,5.0,15.0,18.0,14.0,8.0
Loris Karius,,,8.0,18.0,2.0,17.0,6.0,10.0,11.0,1.0,9.0,7.0,19.0
LoÃ¯c BadÃ©,,,5.0,12.0,1.0,4.0,7.0,14.0,6.0,17.0,10.0,3.0,11.0
Lucas Tolentino Coelho de Lima,,,12.0,3.0,14.0,7.0,10.0,1.0,4.0,11.0,20.0,8.0,15.0
Luke Mbete-Tabu,13.0,DEF,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0
Manuel Akanji,,,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0
Marc Jurado Gomez,,,,,,,,,,,,,
Marcel Sabitzer,,,,,,,,,,,,,7.0
Marcos Senesi,,,17.0,19.0,18.0,11.0,8.0,6.0,7.0,14.0,4.0,16.0,5.0
Marcus Bettinelli,,,4.0,14.0,5.0,1.0,15.0,3.0,16.0,13.0,7.0,12.0,9.0
Mario Lemina,,,,,,,,,,,19.0,13.0,12.0
Mark Gillespie,,,,,,,,,,,,,
Martial Godo,,,2.0,11.0,8.0,13.0,14.0,7.0,17.0,10.0,15.0,18.0,6.0
Matej KovÃ¡r,,,18.0,6.0,19.0,2.0,9.0,16.0,20.0,3.0,13.0,1.0,7.0
Mateo Joseph FernÃ¡ndez,,,,,,3.0,18.0,13.0,15.0,19.0,2.0,4.0,16.0
Mateus Cardoso Lemos Martins,,,,,,,,,,,,,2.0
Matheus Luiz Nunes,,,7.0,10.0,4.0,5.0,1.0,8.0,14.0,2.0,19.0,13.0,12.0
Matheus Santos Carneiro Da Cunha,,,,,,,,,,2.0,19.0,13.0,12.0
Mathias Jorgensen,,,6.0,2.0,20.0,16.0,13.0,18.0,19.0,12.0,3.0,11.0,17.0
Matthew Cox,,,6.0,2.0,20.0,16.0,13.0,18.0,19.0,12.0,3.0,11.0,17.0
Matthew Craig,,,,,,,,,,,,,
Matthew Dibley-Dias,,,,,,,,,,,,,
Matthew Smith,,,,17.0,16.0,6.0,20.0,19.0,5.0,15.0,18.0,14.0,8.0
MatÃ­as ViÃ±a,,,,,,,,,,,,,5.0
Mauro Bandeira,,,,,,,,,,,,,
Max Kinsey-Wellings,,,,,,,,,,,,,5.0
Maximilian WÃ¶ber,,,,,,,,,,,2.0,4.0,16.0
Maxwel Cornet,,,12.0,3.0,14.0,7.0,10.0,1.0,4.0,11.0,20.0,8.0,15.0
Michael Dacosta Gonzalez,,,,,,,,,,,4.0,16.0,5.0
Michael Olakigbe,,,,,,,,,,,,,
Mikkel Damsgaard,,,6.0,2.0,20.0,16.0,13.0,18.0,19.0,12.0,3.0,11.0,17.0
Mislav Orsic,,,,,,,,,,,8.0,2.0,4.0
Mykhailo Mudryk,,,,,,,,,,,,12.0,9.0
MÃ¡ximo Perrone,,,,,,,,,,,,,18.0
Naouirou Ahamada,,,,,,,,,,,,,14.0
Nathan AkÃ©,13.0,DEF,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0
Nathan Bishop,,,,,19.0,2.0,9.0,16.0,20.0,3.0,13.0,1.0,7.0
Nathan Butler-Oyedeji,,,,,,,,,,15.0,18.0,14.0,8.0
Nathan Fraser,,,,,,5.0,1.0,8.0,14.0,2.0,19.0,13.0,12.0
Nico O'Reilly,,,,,,,,,,,,,
Noni Madueke,,,,,,,,,,,,,9.0
Norberto Murara Neto,,,17.0,19.0,18.0,11.0,8.0,6.0,7.0,14.0,4.0,16.0,5.0
Odeluga Offiah,,,,,,,,,,,,,3.0
Oliwier Zych,,,,,,,,,,,,,
Omari Hutchinson,,,,,5.0,1.0,15.0,3.0,16.0,13.0,7.0,12.0,9.0
Owen Bevan,,,17.0,19.0,18.0,11.0,8.0,6.0,7.0,14.0,4.0,16.0,5.0
Owen Goodman,,,20.0,8.0,17.0,19.0,16.0,9.0,3.0,18.0,6.0,15.0,14.0
Pablo Sarabia,,,,,,,,,,,,13.0,12.0
Paul Onuachu,,,,,,,,,,,,,4.0
Pedro Porro,,,,,,,,,,,,,13.0
Pervis EstupiÃ±Ã¡n,,,16.0,13.0,6.0,20.0,2.0,17.0,1.0,8.0,12.0,10.0,3.0
Phil Foden,13.0,MID,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0
Pierre-Emerick Aubameyang,,,4.0,14.0,5.0,1.0,15.0,3.0,16.0,13.0,7.0,12.0,9.0
Reece Welch,,,15.0,7.0,9.0,10.0,3.0,20.0,13.0,5.0,17.0,19.0,1.0
Remo Freuler,,,5.0,12.0,1.0,4.0,7.0,14.0,6.0,17.0,10.0,3.0,11.0
Renan Augusto Lodi dos Santos,,,5.0,12.0,1.0,4.0,7.0,14.0,6.0,17.0,10.0,3.0,11.0
Reuell Walters,,,,,,,,,,,,,
Rhys Bennett,,,,,,,,16.0,20.0,3.0,13.0,1.0,7.0
Rico Lewis,13.0,DEF,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0
Riyad Mahrez,13.0,MID,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0
Rodrigo Hernandez,13.0,MID,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0
Romaine Mundle,,,,,,,,,,,,,
Ryan Finnigan,,,,1.0,7.0,15.0,12.0,5.0,9.0,16.0,8.0,2.0,4.0
Ryan Trevitt,,,6.0,2.0,20.0,16.0,13.0,18.0,19.0,12.0,3.0,11.0,17.0
RÃºben Gato Alves Dias,13.0,DEF,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0
Sammy Braybrooke,,,11.0,20.0,13.0,8.0,19.0,15.0,12.0,9.0,16.0,5.0,2.0
Samuel Amo-Ameyaw,,,,,,,,,,,,,
Samuel Edozie,,,3.0,1.0,7.0,15.0,12.0,5.0,9.0,16.0,8.0,2.0,4.0
Sasa Kalajdzic,,,7.0,10.0,4.0,5.0,1.0,8.0,14.0,2.0,19.0,13.0,12.0
Sasa Lukic,,,,,,,,,,,,,6.0
Scott Carson,13.0,GK,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0
Sean McAllister,,,,,,,,,,,,,
Sebastian Revan,,,,,,,,,,,,,
Serge Aurier,,,5.0,12.0,1.0,4.0,7.0,14.0,6.0,17.0,10.0,3.0,11.0
Sergio GÃ³mez,,,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0
Shea Charles,,,,,,,,,,,,,
Shola Shoretire,,,,,,2.0,9.0,16.0,20.0,3.0,13.0,1.0,7.0
Sil Swinkels,,,,,,,,,,,,,
Sonny Perkins,,,,,,,18.0,13.0,15.0,19.0,2.0,4.0,16.0
Stefan Ortega Moreno,13.0,GK,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0
Stefan Parkes,,,2.0,11.0,8.0,13.0,14.0,7.0,17.0,10.0,15.0,18.0,6.0
Tayo Adaramola,,,,,,,,,,,,,
Terry Ablade,,,2.0,11.0,8.0,13.0,14.0,7.0,17.0,10.0,15.0,18.0,6.0
Thilo Kehrer,,,12.0,3.0,14.0,7.0,10.0,1.0,4.0,11.0,20.0,8.0,15.0
Thomas Cannon,,,,,,,3.0,20.0,13.0,5.0,17.0,19.0,1.0
Tom McGill,,,,,,,,,,,,,
Tommi O'Reilly,,,,,,,,,,,,,
Travis Patterson,,,,,,,,,,,,,
Tristan Crama,,,,2.0,20.0,16.0,13.0,18.0,19.0,12.0,3.0,11.0,17.0
Victor Kristiansen,,,,,,,,,,,,,2.0
Viljami Sinisalo,,,,,,,,,,,,17.0,10.0
Wanya MarÃ§al-Madivadua,,,,,,,,,,,,,2.0
Weston McKennie,,,,,,,,,,,,,16.0
Wilfried Gnonto,,,10.0,9.0,12.0,3.0,18.0,13.0,15.0,19.0,2.0,4.0,16.0
Willian Borges da Silva,,,2.0,11.0,8.0,13.0,14.0,7.0,17.0,10.0,15.0,18.0,6.0
