name,team,position,gw1_opponent_team,gw2_opponent_team,gw3_opponent_team,gw4_opponent_team,gw5_opponent_team,gw6_opponent_team,gw7_opponent_team,gw8_opponent_team,gw9_opponent_team,gw10_opponent_team,gw11_opponent_team,gw12_opponent_team,gw13_opponent_team,gw14_opponent_team,gw15_opponent_team,gw16_opponent_team,gw17_opponent_team,gw18_opponent_team,gw19_opponent_team,gw20_opponent_team,gw21_opponent_team,gw22_opponent_team,gw23_opponent_team,gw24_opponent_team,gw25_opponent_team,gw26_opponent_team,gw27_opponent_team,gw28_opponent_team,gw29_opponent_team,gw30_opponent_team,gw31_opponent_team,gw32_opponent_team,gw33_opponent_team,gw34_opponent_team,gw35_opponent_team,gw36_opponent_team,gw37_opponent_team,gw38_opponent_team
Joe Rodon,18.0,DEF,17.0,6.0,20.0,16.0,19.0,9.0,,10.0,1.0,5.0,8.0,14.0,15.0,3.0,12.0,11.0,4.0,2.0,7.0,1.0,9.0,13.0,10.0,19.0,6.0,20.0,16.0,17.0,8.0,5.0,3.0,15.0,14.0,12.0,7.0,2.0,4.0,11
Joe Rothwell,3.0,MID,2.0,13.0,1.0,12.0,20.0,16.0,,15.0,4.0,10.0,9.0,17.0,19.0,18.0,11.0,8.0,6.0,7.0,14.0,4.0,16.0,5.0,15.0,20.0,13.0,1.0,12.0,2.0,9.0,10.0,18.0,19.0,17.0,11.0,6.0,7.0,14.0,8
Joe Willock,15.0,MID,16.0,5.0,13.0,20.0,12.0,7.0,,3.0,9.0,4.0,14.0,8.0,18.0,2.0,17.0,6.0,10.0,11.0,1.0,9.0,7.0,19.0,3.0,12.0,,13.0,20.0,16.0,14.0,4.0,2.0,18.0,8.0,17.0,1.0,11.0,10.0,6
Joe Wormleighton,,,,,,,,,,,,,,11.0,20.0,13.0,8.0,19.0,15.0,12.0,9.0,16.0,5.0,2.0,18.0,14.0,1.0,17.0,6.0,4.0,7.0,3.0,13.0,20.0,11.0,8.0,9.0,12.0,15.0,19
Joe Worrall,16.0,DEF,15.0,19.0,8.0,18.0,13.0,3.0,,9.0,10.0,2.0,20.0,5.0,12.0,1.0,4.0,7.0,14.0,6.0,17.0,10.0,3.0,11.0,9.0,13.0,19.0,8.0,18.0,15.0,20.0,2.0,14.0,12.0,5.0,4.0,17.0,6.0,1.0,7
Joel Matip,12.0,DEF,9.0,7.0,14.0,3.0,15.0,8.0,,,5.0,1.0,13.0,19.0,16.0,11.0,18.0,17.0,2.0,10.0,4.0,5.0,6.0,20.0,8.0,15.0,7.0,14.0,3.0,,13.0,1.0,11.0,16.0,19.0,18.0,4.0,10.0,2.0,17
Joel Robles,,,,17.0,6.0,5.0,8.0,4.0,,,2.0,7.0,1.0,10.0,9.0,12.0,3.0,18.0,13.0,15.0,19.0,2.0,4.0,16.0,14.0,8.0,17.0,6.0,5.0,20.0,1.0,7.0,12.0,9.0,10.0,3.0,13.0,15.0,19.0,18
Joel Ward,7.0,DEF,1.0,12.0,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0,18.0,6.0,15.0,14.0,5.0,4.0,12.0,2.0,13.0,1.0,10.0,11.0,17.0,8.0,20.0,19.0,18.0,3.0,9.0,16
Joelinton CÃ¡ssio ApolinÃ¡rio de Lira,15.0,MID,16.0,5.0,13.0,20.0,12.0,7.0,,3.0,9.0,4.0,14.0,8.0,18.0,2.0,17.0,6.0,10.0,11.0,1.0,9.0,7.0,19.0,3.0,12.0,,13.0,20.0,16.0,14.0,4.0,2.0,18.0,8.0,17.0,1.0,11.0,10.0,6
John McGinn,2.0,MID,3.0,8.0,7.0,19.0,1.0,13.0,,17.0,11.0,16.0,6.0,9.0,4.0,15.0,14.0,5.0,12.0,18.0,20.0,11.0,17.0,10.0,13.0,1.0,8.0,7.0,19.0,3.0,6.0,16.0,15.0,4.0,9.0,14.0,20.0,18.0,12.0,5
John Stones,13.0,DEF,19.0,3.0,15.0,7.0,16.0,2.0,,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0,2.0,16.0,3.0,15.0,7.0,,12.0,17.0,10.0,,1.0,9.0,11.0,8.0,6.0,4
John-Kymani Gordon,,,,,,,,,,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0,18.0,6.0,15.0,14.0,5.0,4.0,12.0,2.0,13.0,1.0,10.0,11.0,17.0,8.0,20.0,19.0,18.0,3.0,9.0,16
Jonathan Castro Otto,20.0,DEF,11.0,9.0,18.0,15.0,3.0,17.0,,13.0,19.0,6.0,16.0,7.0,10.0,4.0,5.0,1.0,8.0,14.0,2.0,19.0,13.0,12.0,17.0,3.0,9.0,18.0,15.0,11.0,16.0,6.0,4.0,10.0,7.0,5.0,2.0,14.0,8.0,1
Jonathan Panzo,16.0,DEF,15.0,19.0,8.0,18.0,13.0,3.0,,9.0,10.0,2.0,20.0,5.0,12.0,1.0,4.0,7.0,14.0,6.0,17.0,10.0,3.0,11.0,9.0,13.0,19.0,8.0,18.0,15.0,20.0,2.0,14.0,12.0,5.0,4.0,17.0,6.0,1.0,7
Jonjo Shelvey,15.0,MID,16.0,5.0,13.0,20.0,12.0,7.0,,3.0,9.0,4.0,14.0,8.0,18.0,2.0,17.0,6.0,10.0,11.0,1.0,9.0,7.0,11.0,9.0,13.0,19.0,8.0,18.0,15.0,20.0,2.0,14.0,12.0,5.0,4.0,17.0,6.0,1.0,7
Jonny Evans,11.0,DEF,4.0,1.0,17.0,6.0,14.0,5.0,,18.0,16.0,3.0,7.0,11.0,20.0,13.0,8.0,19.0,15.0,12.0,9.0,16.0,5.0,2.0,18.0,14.0,1.0,17.0,6.0,4.0,7.0,3.0,13.0,20.0,11.0,8.0,9.0,12.0,15.0,19
Jordan Ayew,7.0,MID,1.0,12.0,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0,18.0,6.0,15.0,14.0,5.0,4.0,12.0,2.0,13.0,1.0,10.0,11.0,17.0,8.0,20.0,19.0,18.0,3.0,9.0,16
Jordan Henderson,12.0,MID,9.0,7.0,14.0,3.0,15.0,8.0,,,5.0,1.0,13.0,19.0,16.0,11.0,18.0,17.0,2.0,10.0,4.0,5.0,6.0,20.0,8.0,15.0,7.0,14.0,3.0,,13.0,1.0,11.0,16.0,19.0,18.0,4.0,10.0,2.0,17
Jordan Pickford,8.0,GK,6.0,2.0,16.0,4.0,11.0,12.0,,19.0,17.0,14.0,18.0,15.0,7.0,9.0,10.0,3.0,20.0,13.0,5.0,17.0,19.0,1.0,12.0,11.0,2.0,16.0,4.0,6.0,18.0,14.0,9.0,7.0,15.0,10.0,5.0,13.0,20.0,3
Jordan Smith,,,,,,,,,,,,,,,,,,,14.0,6.0,17.0,10.0,3.0,11.0,9.0,13.0,19.0,8.0,18.0,15.0,20.0,2.0,14.0,12.0,5.0,4.0,17.0,6.0,1.0,7
Jordan Zemura,3.0,DEF,2.0,13.0,1.0,12.0,20.0,16.0,,15.0,4.0,10.0,9.0,17.0,19.0,18.0,11.0,8.0,6.0,7.0,14.0,4.0,16.0,5.0,15.0,20.0,13.0,1.0,12.0,2.0,9.0,10.0,18.0,19.0,17.0,11.0,6.0,7.0,14.0,8
Jorge Luiz Frello Filho,6.0,MID,8.0,18.0,11.0,10.0,17.0,19.0,,,7.0,20.0,2.0,4.0,14.0,5.0,1.0,15.0,3.0,16.0,13.0,7.0,12.0,8.0,4.0,2.0,10.0,3.0,9.0,7.0,11.0,12.0,19.0,17.0,13.0,6.0,15.0,5.0,16.0,20
Joseph Anang,,,,,,,,,,,,,,,,,,,,,,,,15.0,6.0,18.0,16.0,5.0,2.0,,17.0,9.0,1.0,3.0,12.0,7.0,14.0,4.0,11.0,10
Joseph Gomez,12.0,DEF,9.0,7.0,14.0,3.0,15.0,8.0,,,5.0,1.0,13.0,19.0,16.0,11.0,18.0,17.0,2.0,10.0,4.0,5.0,6.0,20.0,8.0,15.0,7.0,14.0,3.0,,13.0,1.0,11.0,16.0,19.0,18.0,4.0,10.0,2.0,17
Joseph Hodge,20.0,MID,11.0,9.0,18.0,15.0,3.0,17.0,,13.0,19.0,6.0,16.0,7.0,10.0,4.0,5.0,1.0,8.0,14.0,2.0,19.0,13.0,12.0,17.0,3.0,9.0,18.0,15.0,11.0,16.0,6.0,4.0,10.0,7.0,5.0,2.0,14.0,8.0,1
Joseph Whitworth,,,,,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0,18.0,6.0,15.0,14.0,5.0,4.0,12.0,2.0,13.0,1.0,10.0,11.0,17.0,8.0,20.0,19.0,18.0,3.0,9.0,16
Josh Dasilva,4.0,MID,10.0,14.0,9.0,8.0,7.0,11.0,,1.0,3.0,15.0,5.0,6.0,2.0,20.0,16.0,13.0,18.0,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0,10.0,5.0,15.0,20.0,2.0,6.0,16.0,12.0,19.0,18.0,13
Josh Onomah,9.0,MID,12.0,20.0,4.0,1.0,5.0,18.0,,16.0,15.0,19.0,3.0,2.0,11.0,8.0,13.0,14.0,7.0,17.0,10.0,15.0,18.0,6.0,16.0,5.0,20.0,4.0,1.0,,3.0,19.0,8.0,11.0,2.0,13.0,10.0,17.0,7.0,14
Josh Wilson-Esbrand,13.0,DEF,19.0,3.0,15.0,7.0,16.0,2.0,,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0,2.0,16.0,3.0,15.0,7.0,,12.0,17.0,10.0,,1.0,9.0,11.0,8.0,6.0,4
JosÃ© Malheiro de SÃ¡,20.0,GK,11.0,9.0,18.0,15.0,3.0,17.0,,13.0,19.0,6.0,16.0,7.0,10.0,4.0,5.0,1.0,8.0,14.0,2.0,19.0,13.0,12.0,17.0,3.0,9.0,18.0,15.0,11.0,16.0,6.0,4.0,10.0,7.0,5.0,2.0,14.0,8.0,1
JoÃ£o Cancelo,13.0,DEF,19.0,3.0,15.0,7.0,16.0,2.0,,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0,2.0,16.0,3.0,15.0,7.0,,12.0,17.0,10.0,,1.0,9.0,11.0,8.0,6.0,4
JoÃ£o Filipe Iria Santos Moutinho,20.0,MID,11.0,9.0,18.0,15.0,3.0,17.0,,13.0,19.0,6.0,16.0,7.0,10.0,4.0,5.0,1.0,8.0,14.0,2.0,19.0,13.0,12.0,17.0,3.0,9.0,18.0,15.0,11.0,16.0,6.0,4.0,10.0,7.0,5.0,2.0,14.0,8.0,1
JoÃ£o FÃ©lix Sequeira,,,,,,,,,,,,,,,,,,,,,13.0,7.0,12.0,9.0,19.0,17.0,18.0,11.0,10.0,8.0,2.0,20.0,5.0,,4.0,1.0,3.0,16.0,13.0,15
JoÃ£o Palhinha GonÃ§alves,9.0,MID,12.0,20.0,4.0,1.0,5.0,18.0,,16.0,15.0,19.0,3.0,2.0,11.0,8.0,13.0,14.0,7.0,17.0,10.0,15.0,18.0,6.0,16.0,5.0,20.0,4.0,1.0,,3.0,19.0,8.0,11.0,2.0,13.0,10.0,17.0,7.0,14
JoÃ£o Victor Gomes da Silva,,,,,,,,,,,,,,,,,,,,,,,,12.0,17.0,3.0,9.0,18.0,15.0,11.0,16.0,6.0,4.0,10.0,7.0,5.0,2.0,14.0,8.0,1
JoÃ«l Veltman,5.0,DEF,14.0,15.0,19.0,11.0,9.0,10.0,,,12.0,18.0,4.0,16.0,13.0,6.0,20.0,2.0,17.0,1.0,8.0,12.0,10.0,3.0,7.0,9.0,,19.0,11.0,,4.0,18.0,6.0,,16.0,20.0,8.0,1.0,17.0,2
Juan Larios LÃ³pez,,,,,,,,20.0,,2.0,8.0,13.0,19.0,3.0,1.0,7.0,15.0,12.0,5.0,9.0,16.0,8.0,2.0,4.0,20.0,6.0,11.0,10.0,14.0,18.0,19.0,13.0,7.0,1.0,3.0,15.0,16.0,9.0,5.0,12
Julio Enciso,5.0,FWD,14.0,15.0,19.0,11.0,9.0,10.0,,,12.0,18.0,4.0,16.0,13.0,6.0,20.0,2.0,17.0,1.0,8.0,12.0,10.0,3.0,7.0,9.0,,19.0,11.0,,4.0,18.0,6.0,,16.0,20.0,8.0,1.0,17.0,2
JuliÃ¡n Ãlvarez,13.0,FWD,19.0,3.0,15.0,7.0,16.0,2.0,,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0,2.0,16.0,3.0,15.0,7.0,,12.0,17.0,10.0,,1.0,9.0,11.0,8.0,6.0,4
Junior Firpo Adames,10.0,DEF,20.0,17.0,6.0,5.0,8.0,4.0,,,2.0,7.0,1.0,10.0,9.0,12.0,3.0,18.0,13.0,15.0,19.0,2.0,4.0,16.0,14.0,8.0,17.0,6.0,5.0,20.0,1.0,7.0,12.0,9.0,10.0,3.0,13.0,15.0,19.0,18
Junior Stanislas,3.0,MID,2.0,13.0,1.0,12.0,20.0,16.0,,15.0,4.0,10.0,9.0,17.0,19.0,18.0,11.0,8.0,6.0,7.0,14.0,4.0,16.0,5.0,15.0,20.0,13.0,1.0,12.0,2.0,9.0,10.0,18.0,19.0,17.0,11.0,6.0,7.0,14.0,8
Kacper KozÅowski,5.0,MID,14.0,15.0,19.0,11.0,9.0,10.0,,,12.0,18.0,4.0,16.0,13.0,6.0,20.0,2.0,17.0,1.0,8.0,12.0,10.0,3.0,7.0,9.0,,19.0,11.0,,4.0,18.0,6.0,,16.0,20.0,8.0,1.0,17.0,2
Kadan Young,,,,,,,,,,,,,,,,,,,12.0,18.0,20.0,11.0,17.0,10.0,13.0,1.0,8.0,7.0,19.0,3.0,6.0,16.0,15.0,4.0,9.0,14.0,20.0,18.0,12.0,5
Kaden Rodney,,,,,,13.0,4.0,15.0,,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0,18.0,6.0,15.0,14.0,5.0,4.0,12.0,2.0,13.0,1.0,10.0,11.0,17.0,8.0,20.0,19.0,18.0,3.0,9.0,16
Kaelan Casey,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,16.0,5.0,2.0,,17.0,9.0,1.0,3.0,12.0,7.0,14.0,4.0,11.0,10
Kai Havertz,6.0,FWD,8.0,18.0,11.0,10.0,17.0,19.0,,,7.0,20.0,2.0,4.0,14.0,5.0,1.0,15.0,3.0,16.0,13.0,7.0,12.0,9.0,19.0,17.0,18.0,11.0,10.0,8.0,2.0,20.0,5.0,,4.0,1.0,3.0,16.0,13.0,15
Kaine Kesler Hayden,2.0,DEF,3.0,8.0,7.0,19.0,1.0,13.0,,17.0,11.0,16.0,6.0,9.0,4.0,15.0,14.0,5.0,12.0,18.0,20.0,11.0,17.0,10.0,13.0,1.0,8.0,7.0,19.0,3.0,6.0,16.0,15.0,4.0,9.0,14.0,20.0,18.0,12.0,5
Kalidou Koulibaly,6.0,DEF,8.0,18.0,11.0,10.0,17.0,19.0,,,7.0,20.0,2.0,4.0,14.0,5.0,1.0,15.0,3.0,16.0,13.0,7.0,12.0,9.0,19.0,17.0,18.0,11.0,10.0,8.0,2.0,20.0,5.0,,4.0,1.0,3.0,16.0,13.0,15
Kalvin Phillips,13.0,MID,19.0,3.0,15.0,7.0,16.0,2.0,,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0,2.0,16.0,3.0,15.0,7.0,,12.0,17.0,10.0,,1.0,9.0,11.0,8.0,6.0,4
Kamaldeen Sulemana,,,,,,,,,,,,,,,,,,,,,,,,4.0,20.0,6.0,11.0,10.0,14.0,18.0,19.0,13.0,7.0,1.0,3.0,15.0,16.0,9.0,5.0,12
Kamari Doyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,12
Kaoru Mitoma,5.0,MID,14.0,15.0,19.0,11.0,9.0,10.0,,,12.0,18.0,4.0,16.0,13.0,6.0,20.0,2.0,17.0,1.0,8.0,12.0,10.0,3.0,7.0,9.0,,19.0,11.0,,4.0,18.0,6.0,,16.0,20.0,8.0,1.0,17.0,2
Karl Darlow,15.0,GK,16.0,5.0,13.0,20.0,12.0,7.0,,3.0,9.0,4.0,14.0,8.0,18.0,2.0,17.0,6.0,10.0,11.0,1.0,9.0,7.0,19.0,3.0,12.0,,13.0,20.0,16.0,14.0,4.0,2.0,18.0,8.0,17.0,1.0,11.0,10.0,6
Karl Hein,,,,,,,,,,,,,,,,16.0,6.0,20.0,19.0,5.0,15.0,18.0,14.0,8.0,4.0,2.0,10.0,3.0,9.0,7.0,11.0,12.0,19.0,17.0,13.0,6.0,15.0,5.0,16.0,20
Kasey McAteer,,,,,,,,,,,,,,,,,,,,,9.0,16.0,5.0,2.0,18.0,14.0,1.0,17.0,6.0,4.0,7.0,3.0,13.0,20.0,11.0,8.0,9.0,12.0,15.0,19
Kasper Schmeichel,11.0,GK,4.0,1.0,17.0,6.0,14.0,5.0,,18.0,16.0,3.0,7.0,11.0,20.0,13.0,8.0,19.0,15.0,12.0,9.0,16.0,5.0,2.0,18.0,14.0,1.0,17.0,6.0,4.0,7.0,3.0,13.0,20.0,11.0,8.0,9.0,12.0,15.0,19
Keane Lewis-Potter,4.0,MID,10.0,14.0,9.0,8.0,7.0,11.0,,1.0,3.0,15.0,5.0,6.0,2.0,20.0,16.0,13.0,18.0,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0,10.0,5.0,15.0,20.0,2.0,6.0,16.0,12.0,19.0,18.0,13
Keinan Davis,2.0,FWD,3.0,8.0,7.0,19.0,1.0,13.0,,17.0,11.0,16.0,6.0,9.0,4.0,15.0,14.0,5.0,12.0,18.0,20.0,11.0,17.0,10.0,13.0,1.0,8.0,7.0,19.0,3.0,6.0,16.0,15.0,4.0,9.0,14.0,20.0,18.0,12.0,5
Kelechi Iheanacho,11.0,FWD,4.0,1.0,17.0,6.0,14.0,5.0,,18.0,16.0,3.0,7.0,11.0,20.0,13.0,8.0,19.0,15.0,12.0,9.0,16.0,5.0,2.0,18.0,14.0,1.0,17.0,6.0,4.0,7.0,3.0,13.0,20.0,11.0,8.0,9.0,12.0,15.0,19
Kenny Tete,9.0,DEF,12.0,20.0,4.0,1.0,5.0,18.0,,16.0,15.0,19.0,3.0,2.0,11.0,8.0,13.0,14.0,7.0,17.0,10.0,15.0,18.0,6.0,16.0,5.0,20.0,4.0,1.0,,3.0,19.0,8.0,11.0,2.0,13.0,10.0,17.0,7.0,14
Kepa Arrizabalaga,6.0,GK,8.0,18.0,11.0,10.0,17.0,19.0,,,7.0,20.0,2.0,4.0,14.0,5.0,1.0,15.0,3.0,16.0,13.0,7.0,12.0,9.0,19.0,17.0,18.0,11.0,10.0,8.0,2.0,20.0,5.0,,4.0,1.0,3.0,16.0,13.0,15
Kevin De Bruyne,13.0,MID,19.0,3.0,15.0,7.0,16.0,2.0,,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0,2.0,16.0,3.0,15.0,7.0,,12.0,17.0,10.0,,1.0,9.0,11.0,8.0,6.0,4
Kevin Mbabu,9.0,DEF,12.0,20.0,4.0,1.0,5.0,18.0,,16.0,15.0,19.0,3.0,2.0,11.0,8.0,13.0,14.0,7.0,17.0,10.0,15.0,18.0,6.0,16.0,5.0,20.0,4.0,1.0,,3.0,19.0,8.0,11.0,2.0,13.0,10.0,17.0,7.0,14
Kevin Schade,,,,,,,,,,,,,,,,,,,,,,3.0,11.0,17.0,1.0,7.0,,9.0,8.0,10.0,5.0,15.0,20.0,2.0,6.0,16.0,12.0,19.0,18.0,13
Keylor Navas,,,,,,,,,,,,,,,,,,,,,,,,11.0,9.0,13.0,19.0,8.0,18.0,15.0,20.0,2.0,14.0,12.0,5.0,4.0,17.0,6.0,1.0,7
Kieffer Moore,3.0,FWD,2.0,13.0,1.0,12.0,20.0,16.0,,15.0,4.0,10.0,9.0,17.0,19.0,18.0,11.0,8.0,6.0,7.0,14.0,4.0,16.0,5.0,15.0,20.0,13.0,1.0,12.0,2.0,9.0,10.0,18.0,19.0,17.0,11.0,6.0,7.0,14.0,8
Kieran Tierney,1.0,DEF,7.0,10.0,3.0,9.0,2.0,14.0,,4.0,18.0,12.0,11.0,,17.0,16.0,6.0,20.0,19.0,5.0,15.0,18.0,14.0,8.0,4.0,2.0,10.0,3.0,9.0,7.0,11.0,12.0,19.0,17.0,13.0,6.0,15.0,5.0,16.0,20
Kieran Trippier,15.0,DEF,16.0,5.0,13.0,20.0,12.0,7.0,,3.0,9.0,4.0,14.0,8.0,18.0,2.0,17.0,6.0,10.0,11.0,1.0,9.0,7.0,19.0,3.0,12.0,,13.0,20.0,16.0,14.0,4.0,2.0,18.0,8.0,17.0,1.0,11.0,10.0,6
Kiernan Dewsbury-Hall,11.0,MID,4.0,1.0,17.0,6.0,14.0,5.0,,18.0,16.0,3.0,7.0,11.0,20.0,13.0,8.0,19.0,15.0,12.0,9.0,16.0,5.0,2.0,18.0,14.0,1.0,17.0,6.0,4.0,7.0,3.0,13.0,20.0,11.0,8.0,9.0,12.0,15.0,19
Killian Phillips,,,,,,,4.0,15.0,,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0,18.0,6.0,15.0,14.0,5.0,4.0,12.0,2.0,13.0,1.0,10.0,11.0,17.0,8.0,20.0,19.0,18.0,3.0,9.0,16
Kjell Scherpen,5.0,GK,14.0,15.0,19.0,11.0,9.0,10.0,,,12.0,18.0,4.0,16.0,13.0,6.0,20.0,2.0,17.0,1.0,8.0,12.0,10.0,3.0,7.0,9.0,,19.0,11.0,,4.0,18.0,6.0,,16.0,20.0,8.0,1.0,17.0,2
Kobbie Mainoo,,,,,,,,,,,,,15.0,18.0,6.0,19.0,2.0,9.0,16.0,20.0,3.0,13.0,1.0,7.0,11.0,10.0,,12.0,17.0,,15.0,8.0,16.0,,18.0,2.0,19.0,20.0,3.0,9
Kofi Balmer,,,,,,,,,,,,,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0,18.0,6.0,15.0,14.0,5.0,4.0,12.0,2.0,13.0,1.0,10.0,11.0,17.0,8.0,20.0,19.0,18.0,3.0,9.0,16
Konstantinos Tsimikas,12.0,DEF,9.0,7.0,14.0,3.0,15.0,8.0,,,5.0,1.0,13.0,19.0,16.0,11.0,18.0,17.0,2.0,10.0,4.0,5.0,6.0,20.0,8.0,15.0,7.0,14.0,3.0,,13.0,1.0,11.0,16.0,19.0,18.0,4.0,10.0,2.0,17
Kortney Hause,2.0,DEF,3.0,8.0,7.0,19.0,1.0,13.0,,17.0,11.0,16.0,6.0,9.0,4.0,15.0,14.0,5.0,12.0,18.0,20.0,11.0,17.0,10.0,13.0,1.0,8.0,7.0,19.0,3.0,6.0,16.0,15.0,4.0,9.0,14.0,20.0,18.0,12.0,5
Kristian Sekularac,,,,,,,,,,,,,,,,,,14.0,7.0,17.0,10.0,15.0,18.0,6.0,16.0,5.0,20.0,4.0,1.0,,3.0,19.0,8.0,11.0,2.0,13.0,10.0,17.0,7.0,14
Kristoffer Ajer,4.0,DEF,10.0,14.0,9.0,8.0,7.0,11.0,,1.0,3.0,15.0,5.0,6.0,2.0,20.0,16.0,13.0,18.0,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0,10.0,5.0,15.0,20.0,2.0,6.0,16.0,12.0,19.0,18.0,13
Kristoffer Klaesson,10.0,GK,20.0,17.0,6.0,5.0,8.0,4.0,,,2.0,7.0,1.0,10.0,9.0,12.0,3.0,18.0,13.0,15.0,19.0,2.0,4.0,16.0,14.0,8.0,17.0,6.0,5.0,20.0,1.0,7.0,12.0,9.0,10.0,3.0,13.0,15.0,19.0,18
KrisztiÃ¡n Hegyi,,,,,,,,,,,,,,,,,,,,,,,,15.0,6.0,18.0,16.0,5.0,2.0,,17.0,9.0,1.0,3.0,12.0,7.0,14.0,4.0,11.0,10
Kurt Zouma,19.0,DEF,13.0,16.0,5.0,2.0,18.0,6.0,,8.0,20.0,9.0,17.0,12.0,3.0,14.0,7.0,10.0,1.0,4.0,11.0,20.0,8.0,15.0,6.0,18.0,16.0,5.0,2.0,,17.0,9.0,1.0,3.0,12.0,7.0,14.0,4.0,11.0,10
Kyle John,,,,,,,,,,,17.0,14.0,18.0,15.0,7.0,9.0,10.0,3.0,20.0,13.0,5.0,17.0,19.0,1.0,12.0,11.0,2.0,16.0,4.0,6.0,18.0,14.0,9.0,7.0,15.0,10.0,5.0,13.0,20.0,3
Kyle Walker,13.0,DEF,19.0,3.0,15.0,7.0,16.0,2.0,,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0,2.0,16.0,3.0,15.0,7.0,,12.0,17.0,10.0,,1.0,9.0,11.0,8.0,6.0,4
Kyle Walker-Peters,17.0,DEF,18.0,11.0,10.0,14.0,6.0,20.0,,2.0,8.0,13.0,19.0,3.0,1.0,7.0,15.0,12.0,5.0,9.0,16.0,8.0,2.0,4.0,20.0,6.0,11.0,10.0,14.0,18.0,19.0,13.0,7.0,1.0,3.0,15.0,16.0,9.0,5.0,12
Lamare Bogarde,,,,,,,,,,,11.0,16.0,6.0,9.0,4.0,15.0,14.0,5.0,12.0,18.0,20.0,11.0,17.0,10.0,13.0,1.0,8.0,7.0,19.0,3.0,6.0,16.0,15.0,4.0,9.0,14.0,20.0,18.0,12.0,5
Layvin Kurzawa,,,,,,,,18.0,,16.0,15.0,19.0,3.0,2.0,11.0,8.0,13.0,14.0,7.0,17.0,10.0,15.0,18.0,6.0,16.0,5.0,20.0,4.0,1.0,,3.0,19.0,8.0,11.0,2.0,13.0,10.0,17.0,7.0,14
Leander Dendoncker,20.0,MID,11.0,9.0,18.0,15.0,3.0,13.0,,17.0,11.0,16.0,6.0,9.0,4.0,15.0,14.0,5.0,12.0,18.0,20.0,11.0,17.0,10.0,13.0,1.0,8.0,7.0,19.0,3.0,6.0,16.0,15.0,4.0,9.0,14.0,20.0,18.0,12.0,5
Leandro Trossard,5.0,MID,14.0,15.0,19.0,11.0,9.0,10.0,,,12.0,18.0,4.0,16.0,13.0,6.0,20.0,2.0,17.0,1.0,8.0,12.0,14.0,8.0,4.0,2.0,10.0,3.0,9.0,7.0,11.0,12.0,19.0,17.0,13.0,6.0,15.0,5.0,16.0,20
Leo Fuhr Hjelde,10.0,DEF,20.0,17.0,6.0,5.0,8.0,4.0,,,2.0,7.0,1.0,10.0,9.0,12.0,3.0,18.0,13.0,15.0,19.0,2.0,4.0,16.0,14.0,8.0,17.0,6.0,5.0,20.0,1.0,7.0,12.0,9.0,10.0,3.0,13.0,15.0,19.0,18
Leon Bailey,2.0,MID,3.0,8.0,7.0,19.0,1.0,13.0,,17.0,11.0,16.0,6.0,9.0,4.0,15.0,14.0,5.0,12.0,18.0,20.0,11.0,17.0,10.0,13.0,1.0,8.0,7.0,19.0,3.0,6.0,16.0,15.0,4.0,9.0,14.0,20.0,18.0,12.0,5
Levi Colwill,5.0,DEF,14.0,15.0,19.0,11.0,9.0,10.0,,,12.0,18.0,4.0,16.0,13.0,6.0,20.0,2.0,17.0,1.0,8.0,12.0,10.0,3.0,7.0,9.0,,19.0,11.0,,4.0,18.0,6.0,,16.0,20.0,8.0,1.0,17.0,2
Lewis Bate,10.0,MID,20.0,17.0,6.0,5.0,8.0,4.0,,,2.0,7.0,1.0,10.0,9.0,12.0,3.0,18.0,13.0,15.0,19.0,2.0,4.0,16.0,14.0,8.0,17.0,6.0,5.0,20.0,1.0,7.0,12.0,9.0,10.0,3.0,13.0,15.0,19.0,18
