name,team,position,gw1_expected_assists,gw2_expected_assists,gw3_expected_assists,gw4_expected_assists,gw5_expected_assists,gw6_expected_assists,gw7_expected_assists,gw8_expected_assists,gw9_expected_assists,gw10_expected_assists,gw11_expected_assists,gw12_expected_assists,gw13_expected_assists,gw14_expected_assists,gw15_expected_assists,gw16_expected_assists,gw17_expected_assists,gw18_expected_assists,gw19_expected_assists,gw20_expected_assists,gw21_expected_assists,gw22_expected_assists,gw23_expected_assists,gw24_expected_assists,gw25_expected_assists,gw26_expected_assists,gw27_expected_assists,gw28_expected_assists,gw29_expected_assists,gw30_expected_assists,gw31_expected_assists,gw32_expected_assists,gw33_expected_assists,gw34_expected_assists,gw35_expected_assists,gw36_expected_assists,gw37_expected_assists,gw38_expected_assists
James Milner,5.0,MID,0.11,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Tarkowski,8.0,DEF,0.01,0.19,0.01,0.02,0.0,0.01,0.01,0.0,0.15,0.45,0.01,0.11,0.08,0.0,,0.07,0.0,0.0,0.13,0.0,0.03,0.37,0.02,0.21,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.17,0.18,0.0,0.0,0.0,0.0,0.0
James Ward-Prowse,19.0,MID,0.0,0.0,0.0,0.01,0.07,0.1,0.03,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.21,0.09,0.11,0.03,0.22,0.1,0.12,0.07,0.03,0.03,0.38,0.13,0.15,0.22
Jamie Vardy,11.0,FWD,0.0,0.0,0.02,0.05,0.01,0.01,0.0,0.0,0.07,0.45,0.0,0.01,0.52,0.0,0.37,0.0,0.03,0.0,0.51,0.0,0.02,0.0,0.04,0.0,0.03,0.0,0.01,0.0,0.29,0.0,0.02,0.0,0.0,0.0,0.07,0.02,0.0,0.0
Jan Bednarek,17.0,DEF,0.03,0.01,0.02,0.0,0.01,0.01,0.01,0.63,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Jan Paul van Hecke,5.0,DEF,0.0,0.02,0.04,0.02,0.05,0.0,0.0,0.0,0.1,0.01,0.15,0.0,0.08,0.16,0.01,0.05,0.03,0.05,0.0,0.02,0.09,0.01,0.11,0.06,0.0,0.03,0.0,0.03,0.0,0.08,0.08,0.0,0.05,0.0,0.01,0.0,0.01,0.06
Jannik Vestergaard,11.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jarell Quansah,12.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.11,,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.0
Jarrad Branthwaite,8.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.01,0.0,,0.0,0.01,0.0,0.1,0.01,0.0,0.01,0.02,0.01,0.0,0.0,0.01,0.0,0.01,0.02,0.0,0.16,0.0,0.01,0.15,0.01,0.01,0.0
Jarrod Bowen,19.0,MID,0.07,0.25,0.22,0.09,0.11,0.25,1.04,0.06,0.23,0.06,0.19,0.05,0.01,1.09,0.1,0.25,0.03,0.06,0.16,0.0,0.0,0.0,0.0,0.43,0.05,0.02,0.07,0.01,0.06,0.3,0.02,0.04,0.04,0.86,0.05,0.01,0.03,0.16
Jason Steele,5.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jay Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.0,0.0,0.0,0.0,0.52,0.0
Jay Stansfield,9.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jayce Fitzgerald,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jayden Danns,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jayden Meghoma,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jayden Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Jean-Clair Todibo,19.0,DEF,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
Jean-Philippe Mateta,7.0,FWD,0.01,0.23,0.0,0.01,0.0,0.01,0.07,0.0,0.01,0.03,0.01,0.18,0.01,0.02,0.15,0.0,0.02,0.01,0.12,0.0,0.02,0.31,0.0,0.34,0.5,0.04,0.03,0.0,,0.01,0.0,0.0,0.0,,0.01,0.02,0.03,0.0
Jean-Ricner Bellegarde,20.0,MID,0.0,0.01,0.0,0.01,0.19,0.07,0.0,0.0,0.0,0.17,0.0,0.02,0.1,0.0,0.0,0.18,0.0,0.0,0.0,0.02,0.08,0.02,0.02,0.15,0.4,0.28,0.38,0.27,0.07,0.02,0.07,0.0,0.0,0.0,0.06,0.0,0.15,0.0
Jefferson Lerma SolÃ­s,7.0,MID,0.32,0.01,0.0,0.0,0.0,0.03,0.02,0.01,0.01,0.0,0.0,0.0,0.07,0.28,0.04,0.02,0.0,0.12,0.08,0.02,0.0,0.0,0.02,0.23,0.01,0.01,0.0,0.03,,0.11,0.02,0.0,0.02,,0.02,0.13,0.01,0.0
Jeffrey Schlupp,7.0,MID,0.0,0.0,0.0,0.0,0.05,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Jens Cajuste,,,,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.11,0.0,0.01,0.01,0.01,0.02,0.0,0.02,0.02,0.01,0.0,0.01,0.01,0.02,0.0,0.01,0.0,0.01,0.05,0.0,0.04,0.01,0.21,0.0,0.0,0.0,0.01,0.0,0.08,0.04
Jenson Metcalfe,8.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeremy Monga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
Jeremy Sarmiento Morante,5.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesper LindstrÃ¸m,8.0,MID,0.0,0.01,0.0,0.0,0.05,0.41,0.0,0.0,0.0,0.14,0.13,0.03,0.0,0.04,,0.01,0.0,0.03,0.06,0.02,0.12,0.48,0.0,0.08,0.26,0.01,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesurun Rak-Sakyi,7.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Jhon DurÃ¡n,2.0,FWD,0.0,0.14,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Jimi Gower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Joachim Andersen,7.0,DEF,0.02,0.0,0.0,0.01,0.01,0.02,0.01,0.01,0.0,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.03,0.02,0.01,0.08,0.01,0.03,0.01,0.01,0.02,0.02,0.01,0.01,0.02,0.09,0.01,0.02,0.01,0.0
Joachim Kayi-Sanda,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Aribo,17.0,MID,0.44,0.03,0.02,0.0,0.0,0.02,0.0,0.01,0.03,0.0,0.01,0.0,0.01,0.3,0.02,0.1,0.0,0.01,0.01,0.04,0.02,0.03,0.02,0.01,0.03,0.0,0.01,0.0,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0
Joe Gauci,2.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Joe Gomez,12.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,0.02,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Hodge,20.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Knight,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Lumley,17.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe White,15.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Willock,15.0,MID,0.0,0.01,0.0,0.09,0.01,0.0,0.01,0.03,0.17,0.02,0.13,0.04,0.01,0.0,0.0,0.0,0.09,0.01,0.0,0.01,0.0,0.0,0.02,0.02,0.01,0.11,0.01,0.0,,0.0,0.0,0.0,0.0,0.11,0.02,0.0,0.0,0.0
Joe Worrall,16.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel Ward,7.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.01,0.0
Joelinton CÃ¡ssio ApolinÃ¡rio de Lira,15.0,MID,0.01,0.03,0.01,0.01,0.02,0.02,0.18,0.09,0.02,0.01,0.29,0.05,0.01,0.12,0.01,0.21,0.0,0.04,0.03,0.02,0.43,0.03,0.01,0.02,0.0,0.0,0.0,0.03,,0.03,0.01,0.05,0.31,0.0,0.0,0.0,0.0,0.0
John McGinn,2.0,MID,0.01,0.01,0.01,0.32,0.19,0.0,0.0,0.01,0.07,0.03,0.11,0.34,0.0,0.08,0.07,0.37,0.22,0.01,0.07,0.03,0.0,0.0,0.0,0.01,0.07,0.02,0.02,0.03,,0.08,0.17,0.0,0.01,,0.08,0.01,0.15,0.03
John Ruddy,15.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Stones,13.0,DEF,0.0,0.01,0.0,0.03,0.01,0.0,0.0,0.06,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Jonathan Panzo,16.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonny Evans,14.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Ayew,7.0,MID,0.01,0.04,0.04,0.01,0.01,0.0,0.01,0.01,0.01,0.04,0.04,0.0,0.13,0.0,0.13,0.0,0.06,0.04,0.0,0.18,0.14,0.01,0.1,0.09,0.03,0.08,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.11,0.07,0.04,0.01,0.04
Jordan Pickford,8.0,GK,0.02,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.01,,0.0,0.0,0.0,0.01,0.02,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.01
Jorge Cuenca Barreno,9.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jorge Luiz Frello Filho,1.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.01,0.0,0.09,0.01,0.0,0.04,0.02,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.02,0.06,0.0,,0.0,0.0,0.0,0.0
Joseph O'Brien-Whitmarsh,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Acheampong,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Bowler,16.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Dasilva,4.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh King,9.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0
Josh Nichols,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Josh Wilson-Esbrand,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Joshua Zirkzee,14.0,FWD,0.0,0.03,0.02,0.03,0.22,0.01,0.0,0.02,0.01,0.0,0.01,0.0,0.08,0.0,0.01,0.0,0.0,0.0,0.0,0.34,0.02,0.01,0.0,0.02,0.16,0.02,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
JosÃ© Malheiro de SÃ¡,20.0,GK,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JoÃ£o Cavaco Cancelo,13.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
JoÃ£o FÃ©lix Sequeira,,,,0.01,0.01,0.02,0.05,0.0,0.02,0.0,0.0,0.0,0.0,0.03,0.0,0.16,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JoÃ£o Neves VirgÃ­nia,8.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JoÃ£o Pedro Ferreira Silva,16.0,MID,0.0,0.0,0.0,0.03,0.24,0.04,0.02,0.0,0.01,0.01,0.05,0.0,0.54,0.07,0.51,0.01,0.0,0.0,0.0,0.11,0.0,0.08,0.0,0.09,0.0,0.0,0.0,0.0,0.04,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0
JoÃ£o Pedro Junqueira de Jesus,5.0,FWD,0.02,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.59,0.04,0.02,0.01,0.18,0.16,0.08,0.12,0.03,0.07,0.01,0.06,0.18,0.01,0.02,0.02,0.26,0.13,0.02,0.03,0.24,0.2,0.0,0.0,0.0,0.0,0.0
JoÃ£o Victor Gomes da Silva,20.0,MID,0.02,0.02,0.01,0.02,0.02,0.01,0.03,0.0,0.01,0.02,0.01,0.11,0.08,0.28,0.02,0.0,0.01,0.01,0.03,1.11,0.04,0.09,0.01,0.0,0.03,0.01,0.2,0.02,0.1,0.04,0.06,0.01,0.03,0.03,0.01,0.02,0.02,0.07
JoÃ«l Veltman,5.0,DEF,0.0,0.45,0.01,0.02,0.01,0.0,0.01,0.16,0.1,0.28,0.02,0.01,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.0,0.04,0.01,0.1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
JoÅ¡ko Gvardiol,13.0,DEF,0.02,0.04,0.45,0.14,0.09,0.02,0.09,0.15,0.16,0.02,0.03,0.57,0.0,0.02,0.03,0.02,0.02,0.06,0.04,0.02,0.06,0.06,0.01,0.03,0.03,0.05,0.02,0.18,0.05,0.19,0.02,0.02,0.02,,0.04,0.08,0.01,0.04
Juan Larios LÃ³pez,17.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian Eyestone,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julio Enciso,5.0,MID,0.0,0.0,0.11,0.01,0.0,0.01,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.05,0.0,0.0,0.0,0.0,0.22,0.06,0.0,0.0,0.0,0.05,0.01,0.3,0.02,0.33,0.01,0.01,0.02,0.02,0.02,0.0
Julio Soler,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JuliÃ¡n Araujo ZÃºÃ±iga,3.0,DEF,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.05,0.0
JuliÃ¡n Ãlvarez,13.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
JurriÃ«n Timber,1.0,DEF,0.01,0.01,0.02,0.01,0.0,0.12,0.0,0.0,0.02,0.11,0.01,0.05,0.01,0.06,0.03,0.31,0.02,0.04,0.11,0.0,0.04,0.01,0.02,0.0,0.03,0.04,0.02,0.07,0.02,0.03,0.01,0.0,0.0,,0.0,0.0,0.0,0.0
Justin Devenny,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.07,0.01,0.06,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.06,0.0,,0.0,0.0,0.01,0.01
Justin Kluivert,3.0,MID,0.02,0.13,0.27,0.02,0.0,0.03,0.03,0.06,0.01,0.19,0.13,0.03,0.08,0.0,0.06,0.03,0.01,0.05,0.0,0.06,0.06,0.11,0.43,0.03,0.08,0.06,0.34,0.33,0.48,0.0,0.0,0.0,0.19,0.07,0.0,0.03,0.02,0.22
JÃ©rÃ©my Doku,13.0,MID,0.09,0.44,0.23,0.0,0.06,0.01,0.0,0.21,0.0,0.01,0.0,0.0,0.03,0.24,0.01,0.07,0.0,0.09,0.0,0.0,0.0,0.3,0.0,0.0,0.02,0.12,0.33,0.05,0.14,0.59,0.01,0.0,0.09,,0.15,0.2,0.0,0.16
JÃ¸rgen Strand Larsen,20.0,FWD,0.0,0.16,0.04,0.18,0.01,0.03,0.0,0.0,0.0,0.03,0.0,0.03,0.01,0.02,0.0,0.01,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.02,0.26,0.08,0.0,0.01,0.02,0.0,0.01,0.01,0.01
Kacper KozÅowski,5.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kadan Young,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Kaden Rodney,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Kaelan Casey,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kai Havertz,1.0,FWD,0.04,0.03,0.05,0.0,0.0,0.04,0.04,0.02,0.47,0.42,0.01,0.0,0.01,0.02,0.01,0.09,0.01,0.08,0.0,0.0,0.01,0.03,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.01,0.01
Kaine Kesler-Hayden,2.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
