name,team,position,opponent_team_1,opponent_team_2,opponent_team_3,opponent_team_4,opponent_team_5,opponent_team_6,opponent_team_7,opponent_team_8,opponent_team_9,opponent_team_10,opponent_team_11
Dante Cassanova,,,,,4.0,14.0,10.0,13.0,3.0,9.0,6.0,17.0,20.0
Dara O'Shea,,,13.0,12.0,17.0,2.0,18.0,14.0,7.0,16.0,3.0,20.0,6.0
David Moyes,,,,5.0,11.0,7.0,14.0,4.0,20.0,19.0,12.0,1.0,16.0
Dermot Mee,,,,,,,,,1.0,11.0,16.0,13.0,15.0
Diego GÃ³mez,,,14.0,8.0,16.0,6.0,17.0,3.0,9.0,13.0,2.0,7.0,11.0
Divin Mubama,,,10.0,6.0,1.0,15.0,12.0,18.0,16.0,5.0,11.0,14.0,7.0
Dominic Sadi,,,15.0,16.0,12.0,17.0,20.0,5.0,18.0,4.0,10.0,19.0,9.0
Donyell Malen,,,1.0,19.0,20.0,10.0,6.0,7.0,4.0,,5.0,16.0,17.0
Eddie Howe,,,,17.0,9.0,13.0,16.0,12.0,19.0,,4.0,11.0,14.0
Eiran Cashin,,,,,,6.0,17.0,3.0,9.0,13.0,2.0,7.0,11.0
Elyh Harrison,,,,,7.0,18.0,8.0,10.0,1.0,11.0,16.0,13.0,15.0
Emmanuel Agbadou,,,6.0,1.0,2.0,12.0,3.0,9.0,8.0,17.0,19.0,10.0,18.0
Enzo Maresca,,,,13.0,19.0,5.0,2.0,17.0,11.0,1.0,18.0,4.0,10.0
Ethan Wheatley,,,5.0,9.0,7.0,18.0,8.0,10.0,1.0,11.0,16.0,13.0,15.0
Ezra Mayers,,,7.0,2.0,6.0,4.0,1.0,11.0,15.0,8.0,20.0,3.0,12.0
Fabian HÃ¼rzeler,,,,8.0,16.0,6.0,17.0,3.0,9.0,13.0,2.0,7.0,11.0
Federico Chiesa,,,4.0,10.0,3.0,20.0,13.0,15.0,17.0,,8.0,9.0,19.0
Felipe Rodrigues da Silva,,,17.0,3.0,5.0,9.0,15.0,1.0,13.0,10.0,14.0,2.0,8.0
Ferdi Kadioglu,,,14.0,8.0,16.0,6.0,17.0,3.0,9.0,13.0,2.0,7.0,11.0
Francisco Evanilson de Lima Barbosa,,,15.0,16.0,12.0,17.0,20.0,5.0,18.0,4.0,10.0,19.0,9.0
Franco Umeh-Chibueze,,,19.0,4.0,14.0,8.0,9.0,2.0,10.0,,17.0,5.0,13.0
Freddie Simmonds,,,,,,,,,,,,,11.0
Genesis Antwi,,,,,,,,,11.0,1.0,18.0,4.0,10.0
Georginio Rutter,,,14.0,8.0,16.0,6.0,17.0,3.0,9.0,13.0,2.0,7.0,11.0
Godwill Kukonki,,,5.0,9.0,7.0,18.0,8.0,10.0,1.0,11.0,16.0,13.0,15.0
Graham Potter,,,,2.0,6.0,4.0,1.0,11.0,15.0,8.0,20.0,3.0,12.0
Gustavo Nunes Fernandes Gomes,,,12.0,7.0,18.0,19.0,11.0,8.0,2.0,3.0,15.0,6.0,1.0
Harry Amass,,,5.0,9.0,7.0,18.0,8.0,10.0,1.0,11.0,16.0,13.0,15.0
Harry Howell,,,,,,,,,,,,,11.0
Harvey Davies,,,4.0,10.0,3.0,20.0,13.0,15.0,17.0,,8.0,9.0,19.0
Henry Cartwright,,,9.0,18.0,8.0,1.0,4.0,19.0,6.0,14.0,13.0,15.0,5.0
Hubert Graczyk,,,,,,,8.0,10.0,1.0,11.0,16.0,13.0,15.0
Ilkay GÃ¼ndogan,,,10.0,6.0,1.0,15.0,12.0,18.0,16.0,5.0,11.0,14.0,7.0
Imari Samuels,,,14.0,8.0,16.0,6.0,17.0,3.0,9.0,13.0,2.0,7.0,11.0
Isaac Heath,,,,,11.0,7.0,14.0,4.0,20.0,19.0,12.0,1.0,16.0
IshÃ© Samuels-Smith,,,,,,,2.0,17.0,11.0,1.0,18.0,4.0,10.0
Ismeal Kabia,,,2.0,20.0,13.0,11.0,19.0,16.0,14.0,6.0,9.0,8.0,4.0
Issa KaborÃ©,,,10.0,6.0,1.0,15.0,12.0,18.0,16.0,5.0,11.0,14.0,7.0
Ivan Juric,,,,15.0,10.0,3.0,5.0,6.0,12.0,20.0,7.0,18.0,
Iwan Morgan,,,,,,,11.0,8.0,2.0,3.0,15.0,6.0,1.0
Jack Clarke,,,13.0,12.0,17.0,2.0,18.0,14.0,7.0,16.0,3.0,20.0,6.0
Jack Fletcher,,,5.0,9.0,7.0,18.0,8.0,10.0,1.0,11.0,16.0,13.0,15.0
Jack Henry-Francis,,,,,,,,,,,,,4.0
Jack Moorhouse,,,,,,18.0,8.0,10.0,1.0,11.0,16.0,13.0,15.0
Jack Porter,,,,20.0,13.0,11.0,19.0,16.0,14.0,6.0,9.0,8.0,4.0
Jacob Slater,,,14.0,8.0,16.0,6.0,17.0,3.0,9.0,13.0,2.0,7.0,11.0
Jacob Wright,,,10.0,6.0,1.0,15.0,12.0,18.0,16.0,5.0,11.0,14.0,7.0
Jahmai Simpson-Pusey,,,10.0,6.0,1.0,15.0,12.0,18.0,16.0,5.0,11.0,14.0,7.0
Jake Evans,,,,,,,,,,,,,5.0
Jamaldeen Jimoh,,,1.0,19.0,20.0,10.0,6.0,7.0,4.0,,5.0,16.0,17.0
Jay Robinson,,,,,,,,,,,,,2.0
Jayce Fitzgerald,,,5.0,9.0,7.0,18.0,8.0,10.0,1.0,11.0,16.0,13.0,15.0
Jayden Danns,,,4.0,10.0,3.0,20.0,13.0,15.0,17.0,,8.0,9.0,19.0
Jayden Meghoma,,,12.0,7.0,18.0,19.0,11.0,8.0,2.0,3.0,15.0,6.0,1.0
Jayden Moore,,,,,,,,,,,,,
Jens Cajuste,,,13.0,12.0,17.0,2.0,18.0,14.0,7.0,16.0,3.0,20.0,6.0
Jeremy Monga,,,,,,,,,,,,15.0,5.0
Jimi Gower,,,,,,,,,,,9.0,8.0,4.0
Joachim Kayi-Sanda,,,16.0,15.0,10.0,3.0,5.0,6.0,12.0,20.0,7.0,18.0,2.0
Joe Knight,,,,,16.0,6.0,17.0,3.0,9.0,13.0,2.0,7.0,11.0
Joseph O'Brien-Whitmarsh,,,16.0,15.0,10.0,3.0,5.0,6.0,12.0,20.0,7.0,18.0,2.0
Josh Acheampong,,,20.0,13.0,19.0,5.0,2.0,17.0,11.0,1.0,18.0,4.0,10.0
Josh Nichols,,,2.0,20.0,13.0,11.0,19.0,16.0,14.0,6.0,9.0,8.0,4.0
Josh Wilson-Esbrand,,,10.0,6.0,1.0,15.0,12.0,18.0,16.0,5.0,11.0,14.0,7.0
JoÃ£o FÃ©lix Sequeira,,,20.0,13.0,19.0,5.0,2.0,17.0,11.0,1.0,18.0,4.0,10.0
Julian Eyestone,,,,,18.0,19.0,11.0,8.0,2.0,3.0,15.0,6.0,1.0
Julio Soler,,,15.0,16.0,12.0,17.0,20.0,5.0,18.0,4.0,10.0,19.0,9.0
Justin Devenny,,,19.0,4.0,14.0,8.0,9.0,2.0,10.0,,17.0,5.0,13.0
Kadan Young,,,1.0,19.0,20.0,10.0,6.0,7.0,4.0,,5.0,16.0,17.0
Kaden Rodney,,,19.0,4.0,14.0,8.0,9.0,2.0,10.0,,17.0,5.0,13.0
Kaelan Casey,,,7.0,2.0,6.0,4.0,1.0,11.0,15.0,8.0,20.0,3.0,12.0
Kevin Danso,,,,,,14.0,10.0,13.0,3.0,9.0,6.0,17.0,20.0
Kieran McKenna,,,,12.0,17.0,2.0,18.0,14.0,7.0,16.0,3.0,20.0,6.0
Killian Cahill,,,14.0,8.0,16.0,6.0,17.0,3.0,9.0,13.0,2.0,7.0,11.0
Lewis Orford,,,7.0,2.0,6.0,4.0,1.0,11.0,15.0,8.0,20.0,3.0,12.0
Luca Williams-Barnett,,,8.0,11.0,4.0,14.0,10.0,13.0,3.0,9.0,6.0,17.0,20.0
Maeson King,,,8.0,11.0,4.0,14.0,10.0,13.0,3.0,9.0,6.0,17.0,20.0
Malachi Hardy,,,8.0,11.0,4.0,14.0,10.0,13.0,3.0,9.0,6.0,17.0,20.0
Maldini Kacurri,,,2.0,20.0,13.0,11.0,19.0,16.0,14.0,6.0,9.0,8.0,4.0
Manuel Ugarte,,,5.0,9.0,7.0,18.0,8.0,10.0,1.0,11.0,16.0,13.0,15.0
Marco Alexandre Saraiva da Silva,,,,14.0,15.0,16.0,7.0,20.0,5.0,18.0,1.0,12.0,3.0
Marco Asensio,,,,,,10.0,6.0,7.0,4.0,,5.0,16.0,17.0
Marshall Munetsi,,,,,,12.0,3.0,9.0,8.0,17.0,19.0,10.0,18.0
Martin Sherif,,,18.0,5.0,11.0,7.0,14.0,4.0,20.0,19.0,12.0,1.0,16.0
Matai Akinmboni,,,15.0,16.0,12.0,17.0,20.0,5.0,18.0,4.0,10.0,19.0,9.0
Mateus GonÃ§alo Espanha Fernandes,,,16.0,15.0,10.0,3.0,5.0,6.0,12.0,20.0,7.0,18.0,2.0
Mateus ManÃ©,,,,,,,,9.0,8.0,17.0,19.0,10.0,18.0
Mathis Amougou,,,,,,5.0,2.0,17.0,11.0,1.0,18.0,4.0,10.0
Mathys Tel,,,,,,14.0,10.0,13.0,3.0,9.0,6.0,17.0,20.0
Matt O'Riley,,,14.0,8.0,16.0,6.0,17.0,3.0,9.0,13.0,2.0,7.0,11.0
Max Alleyne,,,10.0,6.0,1.0,15.0,12.0,18.0,16.0,5.0,11.0,14.0,7.0
Max Kinsey,,,15.0,16.0,12.0,17.0,20.0,5.0,18.0,4.0,10.0,19.0,9.0
Maxence Lacroix,,,19.0,4.0,14.0,8.0,9.0,2.0,10.0,,17.0,5.0,13.0
Michael Kayode,,,,,18.0,19.0,11.0,8.0,2.0,3.0,15.0,6.0,1.0
Mikel Arteta,,,,20.0,13.0,11.0,19.0,16.0,14.0,6.0,9.0,8.0,4.0
Mikel Merino,,,2.0,20.0,13.0,11.0,19.0,16.0,14.0,6.0,9.0,8.0,4.0
Min-Hyeok Yang,,,8.0,11.0,4.0,14.0,10.0,13.0,3.0,9.0,6.0,17.0,20.0
Nasser Djiga,,,,,,12.0,3.0,9.0,8.0,17.0,19.0,10.0,18.0
Nathan Butler-Oyedeji,,,2.0,20.0,13.0,11.0,19.0,16.0,14.0,6.0,9.0,8.0,4.0
Nico GonzÃ¡lez,,,,,,15.0,12.0,18.0,16.0,5.0,11.0,14.0,7.0
Nuno Herlander SimÃµes EspÃ­rito Santo,,,,3.0,5.0,9.0,15.0,1.0,13.0,10.0,14.0,2.0,8.0
Olabade Aluko,,,,,,,,,,,,,5.0
Oliver Glasner,,,,4.0,14.0,8.0,9.0,2.0,10.0,,17.0,5.0,13.0
Oliwier Zych,,,1.0,19.0,20.0,10.0,6.0,7.0,4.0,,5.0,16.0,17.0
Ollie Scarles,,,7.0,2.0,6.0,4.0,1.0,11.0,15.0,8.0,20.0,3.0,12.0
Omar Marmoush,,,,6.0,1.0,15.0,12.0,18.0,16.0,5.0,11.0,14.0,7.0
Orel Mangala,,,18.0,5.0,11.0,7.0,14.0,4.0,20.0,19.0,12.0,1.0,16.0
Paris Maghoma,,,12.0,7.0,18.0,19.0,11.0,8.0,2.0,3.0,15.0,6.0,1.0
Patrick Dorgu,,,,,,18.0,8.0,10.0,1.0,11.0,16.0,13.0,15.0
Pep Guardiola,,,,6.0,1.0,15.0,12.0,18.0,16.0,5.0,11.0,14.0,7.0
RamÃ³n Sosa,,,17.0,3.0,5.0,9.0,15.0,1.0,13.0,10.0,14.0,2.0,8.0
Reece Welch,,,,,,,,,,,,,
Remy Rees-Dottin,,,15.0,16.0,12.0,17.0,20.0,5.0,18.0,4.0,10.0,19.0,9.0
Romain Esse,,,,4.0,14.0,8.0,9.0,2.0,10.0,,17.0,5.0,13.0
Roman Dixon,,,18.0,5.0,11.0,7.0,14.0,4.0,20.0,19.0,12.0,1.0,16.0
Ruairi McConville,,,14.0,8.0,16.0,6.0,17.0,3.0,9.0,13.0,2.0,7.0,11.0
Ruben Filipe Marques Diogo Amorim,,,,9.0,7.0,18.0,8.0,10.0,1.0,11.0,16.0,13.0,15.0
Ruud van Nistelrooij,,,,18.0,8.0,1.0,4.0,19.0,6.0,14.0,13.0,15.0,5.0
Salah-Eddine Oulad M'hand,,,2.0,20.0,13.0,11.0,19.0,16.0,14.0,6.0,9.0,8.0,4.0
Sammy Braybrooke,,,,,,,,,,,,,
Samuel Amissah,,,11.0,14.0,15.0,16.0,7.0,20.0,5.0,18.0,1.0,12.0,3.0
Samuel Rak-Sakyi,,,20.0,13.0,19.0,5.0,2.0,17.0,11.0,1.0,18.0,4.0,10.0
Sander Berge,,,11.0,14.0,15.0,16.0,7.0,20.0,5.0,18.0,1.0,12.0,3.0
Sean Neave,,,,,,,,,19.0,,4.0,11.0,14.0
Shumaira Mheuka,,,,,,,2.0,17.0,11.0,1.0,18.0,4.0,10.0
Sil Swinkels,,,1.0,19.0,20.0,10.0,6.0,7.0,4.0,,5.0,16.0,17.0
Simon Rusk,,,,,,,,,,,,,2.0
Somto Boniface,,,,,,,,,,,,,
Spike Brits,,,10.0,6.0,1.0,15.0,12.0,18.0,16.0,5.0,11.0,14.0,7.0
SÃ©kou KonÃ©,,,,,,18.0,8.0,10.0,1.0,11.0,16.0,13.0,15.0
Thomas Frank,,,,7.0,18.0,19.0,11.0,8.0,2.0,3.0,15.0,6.0,1.0
Thomas Wilson-Brown,,,9.0,18.0,8.0,1.0,4.0,19.0,6.0,14.0,13.0,15.0,5.0
Tom Edozie,,,6.0,1.0,2.0,12.0,3.0,9.0,8.0,17.0,19.0,10.0,18.0
Tom Taylor,,,,,,,,,,,,,
Tommy Setford,,,2.0,20.0,13.0,11.0,19.0,16.0,14.0,6.0,9.0,8.0,4.0
Tony Yogane,,,12.0,7.0,18.0,19.0,11.0,8.0,2.0,3.0,15.0,6.0,1.0
Treymaurice Nyoni,,,4.0,10.0,3.0,20.0,13.0,15.0,17.0,,8.0,9.0,19.0
Tyler Fredricson,,,,,,18.0,8.0,10.0,1.0,11.0,16.0,13.0,15.0
Tyrique George,,,20.0,13.0,19.0,5.0,2.0,17.0,11.0,1.0,18.0,4.0,10.0
Unai Emery,,,,19.0,20.0,10.0,6.0,7.0,4.0,,5.0,16.0,17.0
Vitor de Oliveira Nunes dos Reis,,,,6.0,1.0,15.0,12.0,18.0,16.0,5.0,11.0,14.0,7.0
VÃ­tezslav Jaros,,,4.0,10.0,3.0,20.0,13.0,15.0,17.0,,8.0,9.0,19.0
VÃ­tor Manuel de Oliveira Lopes Pereira,,,,1.0,2.0,12.0,3.0,9.0,8.0,17.0,19.0,10.0,18.0
Wayne Hennessey,,,17.0,3.0,5.0,9.0,15.0,1.0,13.0,10.0,14.0,2.0,8.0
Welington Damascena Santos,,,16.0,15.0,10.0,3.0,5.0,6.0,12.0,20.0,7.0,18.0,2.0
Wes Okoduwa,,,6.0,1.0,2.0,12.0,3.0,9.0,8.0,17.0,19.0,10.0,18.0
Willian Borges da Silva,,,,,,16.0,7.0,20.0,5.0,18.0,1.0,12.0,3.0
Woyo Coulibaly,,,9.0,18.0,8.0,1.0,4.0,19.0,6.0,14.0,13.0,15.0,5.0
Zach Abbott,,,17.0,3.0,5.0,9.0,15.0,1.0,13.0,10.0,14.0,2.0,8.0
Zach Marsh,,,19.0,4.0,14.0,8.0,9.0,2.0,10.0,,17.0,5.0,13.0
Zain Silcott-Duberry,,,15.0,16.0,12.0,17.0,20.0,5.0,18.0,4.0,10.0,19.0,9.0
Aaron Anselmino,,,,,5.0,2.0,17.0,11.0,1.0,18.0,4.0,10.0,9.0
Abdukodir Khusanov,,,6.0,1.0,15.0,12.0,18.0,16.0,5.0,11.0,14.0,7.0,8.0
Albert GrÃ¸nbÃ¦k,,,15.0,10.0,3.0,5.0,6.0,12.0,20.0,7.0,18.0,2.0,19.0
Alex Palmer,,,,,2.0,18.0,14.0,7.0,16.0,3.0,20.0,6.0,1.0
Alfie Dorrington,,,11.0,4.0,14.0,10.0,13.0,3.0,9.0,6.0,17.0,20.0,16.0
Alfie Pond,,,1.0,2.0,12.0,3.0,9.0,8.0,17.0,19.0,10.0,18.0,14.0
Amara Nallo,,,10.0,3.0,20.0,13.0,15.0,17.0,,8.0,9.0,19.0,11.0
Andoni Iraola,,,16.0,12.0,17.0,20.0,5.0,18.0,4.0,10.0,19.0,9.0,7.0
AndrÃ© Trindade da Costa Neto,,,1.0,2.0,12.0,3.0,9.0,8.0,17.0,19.0,10.0,18.0,14.0
AndrÃ©s GarcÃ­a,,,19.0,20.0,10.0,6.0,7.0,4.0,,5.0,16.0,17.0,15.0
Ange Postecoglou,,,11.0,4.0,14.0,10.0,13.0,3.0,9.0,6.0,17.0,20.0,16.0
AntonÃ­n Kinsky,,,11.0,4.0,14.0,10.0,13.0,3.0,9.0,6.0,17.0,20.0,16.0
Archie Harris,,,16.0,12.0,17.0,20.0,5.0,18.0,4.0,10.0,19.0,9.0,7.0
Arne Slot,,,10.0,3.0,20.0,13.0,15.0,17.0,,8.0,9.0,19.0,11.0
Asher Agbinone,,,4.0,14.0,8.0,9.0,2.0,10.0,,17.0,5.0,13.0,3.0
Asmir Begovic,,,5.0,11.0,7.0,14.0,4.0,20.0,19.0,12.0,1.0,16.0,13.0
Ayden Heaven,,,20.0,13.0,18.0,8.0,10.0,1.0,11.0,16.0,13.0,15.0,20.0
Bastien Meupiyou,,,1.0,2.0,12.0,3.0,9.0,8.0,17.0,19.0,10.0,18.0,14.0
Ben Broggio,,,19.0,20.0,10.0,6.0,7.0,4.0,,5.0,16.0,17.0,15.0
Ben Godfrey,,,12.0,17.0,2.0,18.0,14.0,7.0,16.0,3.0,20.0,6.0,1.0
Ben Winterburn,,,16.0,12.0,17.0,20.0,5.0,18.0,4.0,10.0,19.0,9.0,7.0
Benjamin Arthur,,,7.0,18.0,19.0,11.0,8.0,2.0,3.0,15.0,6.0,1.0,5.0
Benjamin Fredrick,,,,,,,,2.0,3.0,15.0,6.0,1.0,5.0
Bilal El Khannouss,,,18.0,8.0,1.0,4.0,19.0,6.0,14.0,13.0,15.0,5.0,12.0
Brayden Clarke,,,,,,,,,,,,,
Caleb Kporha,,,4.0,14.0,8.0,9.0,2.0,10.0,,17.0,5.0,13.0,3.0
Callan McKenna,,,16.0,12.0,17.0,20.0,5.0,18.0,4.0,10.0,19.0,9.0,7.0
Callum Bates,,,5.0,11.0,7.0,14.0,4.0,20.0,19.0,12.0,1.0,16.0,13.0
Callum Olusesi,,,11.0,4.0,14.0,10.0,13.0,3.0,9.0,6.0,17.0,20.0,16.0
Carlos Roberto Forbs Borges,,,1.0,2.0,12.0,3.0,9.0,8.0,17.0,19.0,10.0,18.0,14.0
Carlos Soler,,,2.0,6.0,4.0,1.0,11.0,15.0,8.0,20.0,3.0,12.0,17.0
Charlie Tasker,,,,,,,,,,2.0,7.0,11.0,4.0
Chido Obi-Martin,,,,,18.0,8.0,10.0,1.0,11.0,16.0,13.0,15.0,20.0
Chiedozie Ogbene,,,12.0,17.0,2.0,18.0,14.0,7.0,16.0,3.0,20.0,6.0,1.0
Claudio Echeverri,,,,,,,,16.0,5.0,11.0,14.0,7.0,8.0
Coby Ebere,,,,,7.0,14.0,4.0,20.0,19.0,12.0,1.0,16.0,13.0
Damola Ajayi,,,11.0,4.0,14.0,10.0,13.0,3.0,9.0,6.0,17.0,20.0,16.0
Daniel Adu-Adjei,,,16.0,12.0,17.0,20.0,5.0,18.0,4.0,10.0,19.0,9.0,7.0
Dante Cassanova,,,,4.0,14.0,10.0,13.0,3.0,9.0,6.0,17.0,20.0,16.0
Dara O'Shea,,,12.0,17.0,2.0,18.0,14.0,7.0,16.0,3.0,20.0,6.0,1.0
David Moyes,,,5.0,11.0,7.0,14.0,4.0,20.0,19.0,12.0,1.0,16.0,13.0
Dermot Mee,,,,,,,,1.0,11.0,16.0,13.0,15.0,20.0
Diego GÃ³mez,,,8.0,16.0,6.0,17.0,3.0,9.0,13.0,2.0,7.0,11.0,4.0
Divin Mubama,,,6.0,1.0,15.0,12.0,18.0,16.0,5.0,11.0,14.0,7.0,8.0
Dominic Sadi,,,16.0,12.0,17.0,20.0,5.0,18.0,4.0,10.0,19.0,9.0,7.0
Donyell Malen,,,19.0,20.0,10.0,6.0,7.0,4.0,,5.0,16.0,17.0,15.0
Eddie Howe,,,17.0,9.0,13.0,16.0,12.0,19.0,,4.0,11.0,14.0,2.0
Eiran Cashin,,,,,6.0,17.0,3.0,9.0,13.0,2.0,7.0,11.0,4.0
Elyh Harrison,,,,7.0,18.0,8.0,10.0,1.0,11.0,16.0,13.0,15.0,20.0
Emmanuel Agbadou,,,1.0,2.0,12.0,3.0,9.0,8.0,17.0,19.0,10.0,18.0,14.0
Enzo Maresca,,,13.0,19.0,5.0,2.0,17.0,11.0,1.0,18.0,4.0,10.0,9.0
Ethan Wheatley,,,9.0,7.0,18.0,8.0,10.0,1.0,11.0,16.0,13.0,15.0,20.0
Ezra Mayers,,,2.0,6.0,4.0,1.0,11.0,15.0,8.0,20.0,3.0,12.0,17.0
Fabian HÃ¼rzeler,,,8.0,16.0,6.0,17.0,3.0,9.0,13.0,2.0,7.0,11.0,4.0
Federico Chiesa,,,10.0,3.0,20.0,13.0,15.0,17.0,,8.0,9.0,19.0,11.0
Felipe Rodrigues da Silva,,,3.0,5.0,9.0,15.0,1.0,13.0,10.0,14.0,2.0,8.0,18.0
Ferdi Kadioglu,,,8.0,16.0,6.0,17.0,3.0,9.0,13.0,2.0,7.0,11.0,4.0
Francisco Evanilson de Lima Barbosa,,,16.0,12.0,17.0,20.0,5.0,18.0,4.0,10.0,19.0,9.0,7.0
Franco Umeh-Chibueze,,,4.0,14.0,8.0,9.0,2.0,10.0,,17.0,5.0,13.0,3.0
Freddie Simmonds,,,,,,,,,,,,11.0,4.0
Genesis Antwi,,,,,,,,11.0,1.0,18.0,4.0,10.0,9.0
Georginio Rutter,,,8.0,16.0,6.0,17.0,3.0,9.0,13.0,2.0,7.0,11.0,4.0
Godwill Kukonki,,,9.0,7.0,18.0,8.0,10.0,1.0,11.0,16.0,13.0,15.0,20.0
Graham Potter,,,2.0,6.0,4.0,1.0,11.0,15.0,8.0,20.0,3.0,12.0,17.0
Gustavo Nunes Fernandes Gomes,,,7.0,18.0,19.0,11.0,8.0,2.0,3.0,15.0,6.0,1.0,5.0
Harry Amass,,,9.0,7.0,18.0,8.0,10.0,1.0,11.0,16.0,13.0,15.0,20.0
Harry Howell,,,,,,,,,,,,11.0,4.0
Harvey Davies,,,10.0,3.0,20.0,13.0,15.0,17.0,,8.0,9.0,19.0,11.0
Henry Cartwright,,,18.0,8.0,1.0,4.0,19.0,6.0,14.0,13.0,15.0,5.0,12.0
Hubert Graczyk,,,,,,8.0,10.0,1.0,11.0,16.0,13.0,15.0,20.0
Ilkay GÃ¼ndogan,,,6.0,1.0,15.0,12.0,18.0,16.0,5.0,11.0,14.0,7.0,8.0
Imari Samuels,,,8.0,16.0,6.0,17.0,3.0,9.0,13.0,2.0,7.0,11.0,4.0
Isaac Heath,,,,11.0,7.0,14.0,4.0,20.0,19.0,12.0,1.0,16.0,13.0
IshÃ© Samuels-Smith,,,,,,2.0,17.0,11.0,1.0,18.0,4.0,10.0,9.0
Ismeal Kabia,,,20.0,13.0,11.0,19.0,16.0,14.0,6.0,9.0,8.0,4.0,10.0
Issa KaborÃ©,,,6.0,1.0,15.0,12.0,18.0,16.0,5.0,11.0,14.0,7.0,8.0
Ivan Juric,,,15.0,10.0,3.0,5.0,6.0,12.0,20.0,7.0,18.0,,
Iwan Morgan,,,,,,11.0,8.0,2.0,3.0,15.0,6.0,1.0,5.0
Jack Clarke,,,12.0,17.0,2.0,18.0,14.0,7.0,16.0,3.0,20.0,6.0,1.0
Jack Fletcher,,,9.0,7.0,18.0,8.0,10.0,1.0,11.0,16.0,13.0,15.0,20.0
Jack Henry-Francis,,,,,,,,,,,,4.0,10.0
Jack Moorhouse,,,,,18.0,8.0,10.0,1.0,11.0,16.0,13.0,15.0,20.0
Jack Porter,,,20.0,13.0,11.0,19.0,16.0,14.0,6.0,9.0,8.0,4.0,10.0
Jacob Slater,,,8.0,16.0,6.0,17.0,3.0,9.0,13.0,2.0,7.0,11.0,4.0
Jacob Wright,,,6.0,1.0,15.0,12.0,18.0,16.0,5.0,11.0,14.0,7.0,8.0
Jahmai Simpson-Pusey,,,6.0,1.0,15.0,12.0,18.0,16.0,5.0,11.0,14.0,7.0,8.0
Jake Evans,,,,,,,,,,,,5.0,12.0
Jamaldeen Jimoh,,,19.0,20.0,10.0,6.0,7.0,4.0,,5.0,16.0,17.0,15.0
Jay Robinson,,,,,,,,,,,,2.0,19.0
Jayce Fitzgerald,,,9.0,7.0,18.0,8.0,10.0,1.0,11.0,16.0,13.0,15.0,20.0
Jayden Danns,,,10.0,3.0,20.0,13.0,15.0,17.0,,8.0,9.0,19.0,11.0
Jayden Meghoma,,,7.0,18.0,19.0,11.0,8.0,2.0,3.0,15.0,6.0,1.0,5.0
Jayden Moore,,,,,,,,,,,,,
Jens Cajuste,,,12.0,17.0,2.0,18.0,14.0,7.0,16.0,3.0,20.0,6.0,1.0
Jeremy Monga,,,,,,,,,,,15.0,5.0,12.0
Jimi Gower,,,,,,,,,,9.0,8.0,4.0,10.0
Joachim Kayi-Sanda,,,15.0,10.0,3.0,5.0,6.0,12.0,20.0,7.0,18.0,2.0,19.0
Joe Knight,,,,16.0,6.0,17.0,3.0,9.0,13.0,2.0,7.0,11.0,4.0
Joseph O'Brien-Whitmarsh,,,15.0,10.0,3.0,5.0,6.0,12.0,20.0,7.0,18.0,2.0,19.0
Josh Acheampong,,,13.0,19.0,5.0,2.0,17.0,11.0,1.0,18.0,4.0,10.0,9.0
Josh Nichols,,,20.0,13.0,11.0,19.0,16.0,14.0,6.0,9.0,8.0,4.0,10.0
Josh Wilson-Esbrand,,,6.0,1.0,15.0,12.0,18.0,16.0,5.0,11.0,14.0,7.0,8.0
JoÃ£o FÃ©lix Sequeira,,,13.0,19.0,5.0,2.0,17.0,11.0,1.0,18.0,4.0,10.0,9.0
Julian Eyestone,,,,18.0,19.0,11.0,8.0,2.0,3.0,15.0,6.0,1.0,5.0
Julio Soler,,,16.0,12.0,17.0,20.0,5.0,18.0,4.0,10.0,19.0,9.0,7.0
Justin Devenny,,,4.0,14.0,8.0,9.0,2.0,10.0,,17.0,5.0,13.0,3.0
Kadan Young,,,19.0,20.0,10.0,6.0,7.0,4.0,,5.0,16.0,17.0,15.0
Kaden Rodney,,,4.0,14.0,8.0,9.0,2.0,10.0,,17.0,5.0,13.0,3.0
Kaelan Casey,,,2.0,6.0,4.0,1.0,11.0,15.0,8.0,20.0,3.0,12.0,17.0
Kevin Danso,,,,,14.0,10.0,13.0,3.0,9.0,6.0,17.0,20.0,16.0
Kieran McKenna,,,12.0,17.0,2.0,18.0,14.0,7.0,16.0,3.0,20.0,6.0,1.0
Killian Cahill,,,8.0,16.0,6.0,17.0,3.0,9.0,13.0,2.0,7.0,11.0,4.0
Lewis Orford,,,2.0,6.0,4.0,1.0,11.0,15.0,8.0,20.0,3.0,12.0,17.0
Luca Williams-Barnett,,,11.0,4.0,14.0,10.0,13.0,3.0,9.0,6.0,17.0,20.0,16.0
Maeson King,,,11.0,4.0,14.0,10.0,13.0,3.0,9.0,6.0,17.0,20.0,16.0
Malachi Hardy,,,11.0,4.0,14.0,10.0,13.0,3.0,9.0,6.0,17.0,20.0,16.0
Maldini Kacurri,,,20.0,13.0,11.0,19.0,16.0,14.0,6.0,9.0,8.0,4.0,10.0
Manuel Ugarte,,,9.0,7.0,18.0,8.0,10.0,1.0,11.0,16.0,13.0,15.0,20.0
Marco Alexandre Saraiva da Silva,,,14.0,15.0,16.0,7.0,20.0,5.0,18.0,1.0,12.0,3.0,6.0
