name,team,position,opponent_team_1,opponent_team_2,opponent_team_3,opponent_team_4,opponent_team_5,opponent_team_6,opponent_team_7,opponent_team_8,opponent_team_9,opponent_team_10,opponent_team_11
Marvelous Nakamba,12.0,MID,,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0
Matt Macey,12.0,GK,,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0
Matthew Whittingham,,,19.0,7.0,4.0,9.0,5.0,14.0,7.0,4.0,18.0,17.0,15.0
Matz Sels,,,,,,,,,3.0,15.0,19.0,2.0,11.0
Mauro Bandeira,,,,,,,,,,19.0,6.0,15.0,17.0
Max Aarons,3.0,DEF,,16.0,10.0,18.0,11.0,19.0,16.0,10.0,15.0,13.0,6.0
Max Kinsey,,,,,,,,,,,,13.0,6.0
Max Kinsey-Wellings,,,,,,,,19.0,16.0,10.0,15.0,,
Maxime Esteve,,,,,,,,,10.0,11.0,1.0,8.0,3.0
Micah Hamilton,,,,,9.0,17.0,15.0,6.0,4.0,9.0,7.0,3.0,14.0
Michael Dacosta Gonzalez,,,,,,,,,,,,,
Michael Ndiweni,,,10.0,12.0,16.0,11.0,13.0,2.0,12.0,16.0,3.0,1.0,20.0
Michael Olakigbe,,,2.0,,20.0,8.0,16.0,18.0,13.0,20.0,11.0,19.0,7.0
Mike TrÃ©sor,,,9.0,10.0,11.0,2.0,12.0,13.0,10.0,11.0,1.0,8.0,3.0
Mikey Moore,,,,,,,,,,,,,
Milos Kerkez,3.0,DEF,,16.0,10.0,18.0,11.0,19.0,16.0,10.0,15.0,13.0,6.0
Mohamed Salah,11.0,MID,14.0,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0
Mohammed Kudus,,,20.0,14.0,1.0,5.0,17.0,3.0,14.0,1.0,16.0,4.0,9.0
Morgan Rogers,,,,,,,,,17.0,14.0,10.0,16.0,12.0
Murillo Santiago Costa dos Santos,,,18.0,3.0,15.0,14.0,4.0,1.0,3.0,15.0,19.0,2.0,11.0
Myles Lewis-Skelly,,,5.0,11.0,19.0,10.0,8.0,16.0,11.0,19.0,6.0,15.0,17.0
Myles Peart-Harris,,,2.0,,20.0,8.0,16.0,18.0,13.0,20.0,11.0,19.0,7.0
Nathan Fraser,,,19.0,7.0,4.0,9.0,5.0,14.0,7.0,4.0,18.0,17.0,15.0
Nathaniel Phillips,11.0,DEF,14.0,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0
NicolÃ¡s DomÃ­nguez,,,18.0,3.0,15.0,14.0,4.0,1.0,3.0,15.0,19.0,2.0,11.0
NicolÃ² Zaniolo,,,4.0,17.0,14.0,6.0,9.0,15.0,17.0,14.0,10.0,16.0,12.0
Noha Lemina,,,,,,,,14.0,7.0,4.0,18.0,17.0,15.0
Norberto Bercique Gomes Betuncal,,,6.0,18.0,13.0,20.0,2.0,10.0,18.0,13.0,8.0,5.0,19.0
Norberto Murara Neto,3.0,GK,,16.0,10.0,18.0,11.0,19.0,16.0,10.0,15.0,13.0,6.0
NoÃ«l Atom,,,,,,,,,,,,,
Odeluga Offiah,,,,,,,,,,,,,
Odysseas Vlachodimos,,,18.0,3.0,15.0,14.0,4.0,1.0,3.0,15.0,19.0,2.0,11.0
Oliver Arblaster,,,,,,,,,,,5.0,20.0,1.0
Oliver Scarles,,,,,,,17.0,3.0,14.0,1.0,16.0,4.0,9.0
Oliwier Zych,,,4.0,17.0,14.0,6.0,9.0,15.0,17.0,14.0,10.0,16.0,12.0
Ollie Harrison,,,,,,,,,,,13.0,,4.0
Owen Beck,,,,,,,3.0,7.0,1.0,6.0,4.0,,16.0
Owen Hampson,,,,,,,,,,,,,
Owen Hesketh,,,,7.0,4.0,9.0,5.0,14.0,7.0,4.0,18.0,17.0,15.0
Pelly Ruddock Mpanzu,12.0,MID,,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0
Philip Billing,3.0,MID,,16.0,10.0,18.0,11.0,19.0,16.0,10.0,15.0,13.0,6.0
Radek VÃ­tek,,,11.0,19.0,2.0,16.0,18.0,20.0,19.0,2.0,12.0,10.0,13.0
Radu Dragusin,,,,,,,14.0,4.0,9.0,5.0,20.0,,8.0
Reece Burke,12.0,DEF,,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0
Reuell Walters,,,5.0,11.0,19.0,10.0,8.0,16.0,11.0,19.0,6.0,15.0,17.0
Rhys Bennett,,,,19.0,2.0,16.0,18.0,20.0,19.0,2.0,12.0,10.0,13.0
Rodrigo Duarte Ribeiro,,,,,,,,,3.0,15.0,19.0,2.0,11.0
Romain Faivre,,,,,,,,19.0,16.0,10.0,15.0,13.0,6.0
RomÃ©o Lavia,,,17.0,20.0,8.0,12.0,10.0,11.0,20.0,8.0,13.0,,4.0
Ronnie Stutter,,,17.0,20.0,8.0,12.0,10.0,11.0,20.0,8.0,13.0,,4.0
Roshaun Mathurin,,,,,,,,,,,,,
Ross Barkley,12.0,MID,,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0
Ryan Christie,3.0,MID,,16.0,10.0,18.0,11.0,19.0,16.0,10.0,15.0,13.0,6.0
Ryan Fredericks,3.0,DEF,,16.0,10.0,18.0,11.0,19.0,16.0,10.0,15.0,13.0,6.0
Ryan Giles,12.0,DEF,,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0
Ryan Gravenberch,,,14.0,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0
Ryan OnÃ©,,,7.0,2.0,12.0,13.0,19.0,8.0,2.0,12.0,5.0,20.0,1.0
Sam Curtis,,,,,,,,,,,,20.0,1.0
Sam Proctor,,,4.0,17.0,14.0,6.0,9.0,15.0,17.0,14.0,10.0,16.0,12.0
Saman Ghoddos,,,2.0,,20.0,8.0,16.0,18.0,13.0,20.0,11.0,19.0,7.0
Samy Chouchane,,,,,,,,,,,,,
Santiago Bueno,,,19.0,7.0,4.0,9.0,5.0,14.0,7.0,4.0,18.0,17.0,15.0
Sepp van den Berg,11.0,DEF,14.0,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0
Siriki DembÃ©lÃ©,3.0,MID,,16.0,10.0,18.0,11.0,19.0,16.0,10.0,15.0,13.0,6.0
Sofyan Amrabat,,,11.0,19.0,2.0,16.0,18.0,20.0,19.0,2.0,12.0,10.0,13.0
Stefan Bajcetic,11.0,MID,14.0,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0
Steven Benda,,,15.0,6.0,3.0,1.0,7.0,9.0,6.0,3.0,2.0,14.0,5.0
Sydie Peck,,,7.0,2.0,12.0,13.0,19.0,8.0,2.0,12.0,5.0,20.0,1.0
Tahith Chong,12.0,MID,,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0
Tawanda Chirewa,,,19.0,7.0,4.0,9.0,5.0,14.0,7.0,4.0,18.0,17.0,15.0
Taylan Harris,,,,,,,,,,,,,
Tayo Adaramola,,,13.0,5.0,7.0,4.0,1.0,17.0,5.0,7.0,9.0,6.0,18.0
Ted Curd,,,,,,,,,,,,,
Teddy Sharman-Lowe,,,,,,,,,,,,,
Temple Ojinnaka,,,,,,,,,,,,,
Thiago AlcÃ¡ntara do Nascimento,11.0,MID,14.0,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0
Thomas Kaminski,12.0,GK,,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0
Tim Krul,,,,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0
Timo Werner,,,,,,,14.0,4.0,9.0,5.0,20.0,,8.0
Timothy Castagne,,,15.0,6.0,3.0,1.0,7.0,9.0,6.0,3.0,2.0,14.0,5.0
Toby Collyer,,,,,,,,,,,,10.0,13.0
Tom Davies,,,7.0,2.0,12.0,13.0,19.0,8.0,2.0,12.0,5.0,20.0,1.0
Tom Lockyer,12.0,DEF,,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0
Tommi O'Reilly,,,,17.0,14.0,6.0,9.0,15.0,17.0,14.0,10.0,16.0,12.0
Travis Hernes,,,,,,,,2.0,12.0,16.0,3.0,1.0,20.0
Trent Alexander-Arnold,11.0,DEF,14.0,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0
Treymaurice Nyoni,,,14.0,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0
Ty Barnett,,,,7.0,4.0,9.0,5.0,14.0,7.0,4.0,18.0,17.0,15.0
Tyler Adams,,,,16.0,10.0,18.0,11.0,19.0,16.0,10.0,15.0,13.0,6.0
Tyrese Hall,,,,,,,,,,,,,
Tyrique George,,,,,,,,,,,,,
ValentÃ­n Barco,,,,,,,,,,,17.0,9.0,10.0
Valintino Adedokun,,,2.0,,20.0,8.0,16.0,18.0,13.0,20.0,11.0,19.0,7.0
Vincent Angelini,,,2.0,,20.0,8.0,16.0,18.0,13.0,20.0,11.0,19.0,7.0
Virgil van Dijk,11.0,DEF,14.0,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0
Wataru Endo,,,14.0,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0
Wesley Okoduwa,,,,,,,,,,,,,15.0
Willy Kambwala,,,11.0,19.0,2.0,16.0,18.0,20.0,19.0,2.0,12.0,10.0,13.0
Wilson Odobert,,,9.0,10.0,11.0,2.0,12.0,13.0,10.0,11.0,1.0,8.0,3.0
Yago de Santiago Alonso,,,16.0,9.0,5.0,3.0,14.0,4.0,9.0,5.0,20.0,,8.0
Yegor Yarmoliuk,,,2.0,,20.0,8.0,16.0,18.0,13.0,20.0,11.0,19.0,7.0
Yerson Mosquera,,,,,,,5.0,14.0,7.0,4.0,18.0,17.0,15.0
Yunus Konak,,,,,,,,,,,,,
Zack Nelson,,,,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0
Zak Sturge,,,,,,,,,,,,,
ÄorÄe PetroviÄ,,,,,,,10.0,11.0,20.0,8.0,13.0,,4.0
Aaron Ramsey,,,10.0,11.0,2.0,12.0,13.0,10.0,11.0,1.0,8.0,3.0,19.0
Adam Wharton,,,,,,,,5.0,7.0,9.0,6.0,18.0,12.0
Adama TraorÃ©,,,6.0,3.0,1.0,7.0,9.0,6.0,3.0,2.0,14.0,5.0,20.0
Ademola Ola-Adebomi,,,5.0,7.0,4.0,1.0,17.0,5.0,7.0,9.0,6.0,18.0,12.0
Admiral Muskwe,12.0,FWD,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0
AdriÃ¡n San Miguel del Castillo,11.0,GK,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0,13.0
Aidan Francis-Clarke,12.0,DEF,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0
Alex Matos,,,20.0,8.0,12.0,10.0,11.0,20.0,8.0,13.0,,4.0,15.0
Alexis Mac Allister,11.0,MID,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0,13.0
Alfie Dorrington,,,9.0,5.0,3.0,14.0,4.0,9.0,5.0,20.0,,8.0,2.0
Alfie Doughty,12.0,DEF,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0
Alfie Gilchrist,,,20.0,8.0,12.0,10.0,11.0,20.0,8.0,13.0,,4.0,15.0
Alisson Ramses Becker,11.0,GK,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0,13.0
Allan Campbell,12.0,MID,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0
Altay Bayindir,,,19.0,2.0,16.0,18.0,20.0,19.0,2.0,12.0,10.0,13.0,9.0
Amadou Diallo,,,12.0,16.0,11.0,13.0,2.0,12.0,16.0,3.0,1.0,20.0,7.0
Amara Nallo,,,,,,,,,,,,,13.0
Amari'i Bell,12.0,DEF,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0
Andrew Omobamidele,,,3.0,15.0,14.0,4.0,1.0,3.0,15.0,19.0,2.0,11.0,5.0
Andrew Robertson,11.0,DEF,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0,13.0
Andros Townsend,,,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0
Anssumane Fati Vieira,,,8.0,18.0,19.0,20.0,12.0,8.0,18.0,17.0,9.0,10.0,16.0
Aribim Pepple,12.0,FWD,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0
Ashley Phillips,,,9.0,5.0,3.0,14.0,4.0,9.0,5.0,20.0,,8.0,2.0
Axel Piesold,,,,,,,,,,,,2.0,8.0
Bashir Humphreys,,,20.0,8.0,12.0,10.0,11.0,20.0,8.0,13.0,,4.0,15.0
Ben Brereton,,,,,,19.0,8.0,2.0,12.0,5.0,20.0,1.0,3.0
Ben Doak,11.0,MID,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0,13.0
Ben Jackson,,,8.0,18.0,19.0,20.0,12.0,8.0,18.0,17.0,9.0,10.0,16.0
Ben Parkinson,,,12.0,16.0,11.0,13.0,2.0,12.0,16.0,3.0,1.0,20.0,7.0
Benicio Baker-Boaitey,,,8.0,18.0,19.0,20.0,12.0,8.0,18.0,17.0,9.0,10.0,16.0
Benjamin Arthur,,,,,,,,,,,,,1.0
Benjamin Fredrick,,,,,,,18.0,13.0,20.0,11.0,19.0,7.0,1.0
Billy Blacker,,,,,,,,,,5.0,20.0,1.0,3.0
Billy Crellin,,,,,,,,,,,,,
Bobby Clark,11.0,MID,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0,13.0
Bradley Ibrahim,,,11.0,19.0,10.0,8.0,16.0,11.0,19.0,6.0,15.0,17.0,4.0
Callan McKenna,,,,,,,,,,,,,
Callum Marshall,,,,,,17.0,3.0,14.0,1.0,16.0,4.0,9.0,6.0
Callum Scanlon,,,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0,13.0
Cameron Peupion,,,,,,20.0,12.0,8.0,18.0,17.0,9.0,10.0,16.0
Caoimhin Kelleher,11.0,GK,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0,13.0
Carlos Baleba,,,8.0,18.0,19.0,20.0,12.0,8.0,18.0,17.0,9.0,10.0,16.0
Carlos Mendes Gomes,12.0,MID,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0
Carlton Morris,12.0,FWD,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0
Cauley Woodrow,12.0,FWD,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0
Cesare Casadei,,,,,,,11.0,20.0,8.0,13.0,,4.0,15.0
Charles Sagoe,,,11.0,19.0,10.0,8.0,16.0,11.0,19.0,6.0,15.0,17.0,4.0
Chiedozie Ogbene,12.0,FWD,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0
Christian Chigozie,,,,,,,,,,,,,
ClÃ©ment Lenglet,,,17.0,14.0,6.0,9.0,15.0,17.0,14.0,10.0,16.0,12.0,18.0
Cody Gakpo,11.0,FWD,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0,13.0
Conor Bradley,,,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0,13.0
Curtis Jones,11.0,MID,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0,13.0
Daiki Hashioka,,,,,,,,15.0,17.0,14.0,,2.0,8.0
Dan Potts,12.0,DEF,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0
Daniel Gore,,,19.0,2.0,16.0,18.0,20.0,19.0,2.0,12.0,10.0,13.0,9.0
Daniel MuÃ±oz,,,,,,,17.0,5.0,7.0,9.0,6.0,18.0,12.0
Darwin NÃºÃ±ez Ribeiro,11.0,FWD,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0,13.0
David Ozoh,,,5.0,7.0,4.0,1.0,17.0,5.0,7.0,9.0,6.0,18.0,12.0
Deivid Washington de Souza EugÃªnio,,,20.0,8.0,12.0,10.0,11.0,20.0,8.0,13.0,,4.0,15.0
Dermot Mee,,,,,,,,,,,,,9.0
Detlef Esapa Osong,,,,,,4.0,1.0,3.0,15.0,19.0,2.0,11.0,5.0
Devan Tanton,,,6.0,3.0,1.0,7.0,9.0,6.0,3.0,2.0,14.0,5.0,20.0
Diego Manuel Jadon da Silva Moreira,,,20.0,8.0,12.0,10.0,11.0,20.0,8.0,13.0,,4.0,15.0
Diogo Teixeira da Silva,11.0,MID,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0,13.0
Dion Pereira,12.0,MID,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0
Divock Origi,,,3.0,15.0,14.0,4.0,1.0,3.0,15.0,19.0,2.0,11.0,5.0
Djordje Petrovic,,,20.0,8.0,12.0,,,,,,,,
Dominic Dos Santos Martins,,,,,,,,,,,,,8.0
Dominic Sadi,,,,,,,,,10.0,15.0,13.0,6.0,17.0
Dominik Szoboszlai,11.0,MID,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0,13.0
Dovydas Sasnauskas,,,,,,,,,,,20.0,1.0,3.0
Eddie Beach,,,20.0,8.0,12.0,10.0,11.0,20.0,8.0,13.0,,4.0,15.0
Elijah Adebayo,12.0,FWD,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0
Elijah Campbell,,,18.0,13.0,20.0,2.0,10.0,18.0,13.0,8.0,5.0,19.0,14.0
Elliot Thorpe,12.0,MID,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0
Enes Ãnal,,,,,,,,16.0,10.0,15.0,13.0,6.0,17.0
Enso GonzÃ¡lez,,,7.0,4.0,9.0,5.0,14.0,7.0,4.0,18.0,17.0,15.0,10.0
Ethan Brierley,,,,20.0,8.0,16.0,18.0,13.0,20.0,11.0,19.0,7.0,1.0
Ethan Nwaneri,,,,19.0,10.0,8.0,16.0,11.0,19.0,6.0,15.0,17.0,4.0
Ethan Wheatley,,,,,,,,,,,,,
Fabian Mrozek,,,,,,,,,6.0,4.0,,16.0,13.0
Fabio Henrique Tavares,11.0,MID,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0,13.0
Filip Marschall,,,17.0,14.0,6.0,9.0,15.0,17.0,14.0,10.0,16.0,12.0,18.0
Finley Munroe,,,,,,,,,,,,,
Fletcher Holman,,,,,,,,,,,,,
FodÃ© Ballo-TourÃ©,,,6.0,3.0,1.0,7.0,9.0,6.0,3.0,2.0,14.0,5.0,20.0
Franco Umeh-Chibueze,,,,,,,,,,9.0,6.0,18.0,12.0
Fred Onyedinma,12.0,MID,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0
Gabriel Osho,12.0,DEF,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0
George Earthy,,,,,,,,,,,4.0,9.0,6.0
Giovanni Reyna,,,,,,,,3.0,15.0,19.0,2.0,11.0,5.0
Glen Rea,12.0,MID,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0
Gonzalo Montiel,,,3.0,15.0,14.0,4.0,1.0,3.0,15.0,19.0,2.0,11.0,5.0
Gustavo Hamer,,,2.0,12.0,13.0,19.0,8.0,2.0,12.0,5.0,20.0,1.0,3.0
Habeeb Ogunneye,,,,,,,,,,,,13.0,9.0
Han-Noah Massengo,,,10.0,11.0,2.0,12.0,13.0,10.0,11.0,1.0,8.0,3.0,19.0
Hannes Delcroix,,,10.0,11.0,2.0,12.0,13.0,10.0,11.0,1.0,8.0,3.0,19.0
Harry Amass,,,,,,,,,,,,,
Harvey Elliott,11.0,MID,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0,13.0
Harvey Griffiths,,,,,,5.0,14.0,7.0,4.0,18.0,17.0,15.0,10.0
HÃ¡kon Valdimarsson,,,,,,,18.0,13.0,20.0,11.0,19.0,7.0,1.0
Ibrahim SangarÃ©,,,3.0,15.0,14.0,4.0,1.0,3.0,15.0,19.0,2.0,11.0,5.0
Ibrahima KonatÃ©,11.0,DEF,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0,13.0
IshÃ© Samuels-Smith,,,,,,,,,,13.0,,4.0,15.0
Issa KaborÃ©,12.0,DEF,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0
Ivo Grbic,,,,,,,8.0,2.0,12.0,5.0,20.0,1.0,3.0
Jack Harrison,,,18.0,13.0,20.0,2.0,10.0,18.0,13.0,8.0,5.0,19.0,14.0
Jack Walton,12.0,GK,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0
Jacob Brown,12.0,FWD,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0
Jacob Wright,,,,,,,,,9.0,7.0,3.0,14.0,11.0
Jadan Raymond,,,5.0,7.0,4.0,1.0,17.0,5.0,7.0,9.0,6.0,18.0,12.0
James McConnell,11.0,MID,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0,13.0
James Shea,12.0,GK,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0
James Sweet,,,,,,,,,,6.0,15.0,17.0,4.0
James Ward-Prowse,,,14.0,1.0,5.0,17.0,3.0,14.0,1.0,16.0,4.0,9.0,6.0
James Wright,,,,,,9.0,15.0,17.0,14.0,10.0,16.0,12.0,18.0
Jamie Donley,,,9.0,5.0,3.0,14.0,4.0,9.0,5.0,20.0,,8.0,2.0
Jamie McDonnell,,,,,,4.0,1.0,3.0,15.0,19.0,2.0,11.0,5.0
Jarell Quansah,11.0,DEF,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0,13.0
Jayden Danns,,,,,,,,,,4.0,,16.0,13.0
Jayden Luker,,,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0
Jean-Ricner Bellegarde,,,7.0,4.0,9.0,5.0,14.0,7.0,4.0,18.0,17.0,15.0,10.0
Jenson Metcalfe,,,18.0,13.0,20.0,2.0,10.0,18.0,13.0,8.0,5.0,19.0,14.0
Ji-Soo Kim,,,,20.0,8.0,16.0,18.0,13.0,20.0,11.0,19.0,7.0,1.0
Jili Buyabu,,,2.0,12.0,13.0,19.0,8.0,2.0,12.0,5.0,20.0,1.0,3.0
Jimi Tauriainen,,,,,,,,,,,,4.0,15.0
Joe Gardner,,,,,,4.0,1.0,3.0,15.0,19.0,2.0,11.0,5.0
Joe Gauci,,,,,,,,,,10.0,16.0,12.0,18.0
Joe Gomez,11.0,DEF,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0,13.0
Joe Hugill,,,19.0,2.0,16.0,18.0,20.0,19.0,2.0,12.0,10.0,13.0,9.0
Joe Taylor,12.0,FWD,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0
Joe White,,,,,,,2.0,12.0,16.0,3.0,1.0,20.0,7.0
Joel Matip,11.0,DEF,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0,13.0
John McAtee,12.0,FWD,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0
Jonny Evans,,,19.0,2.0,16.0,18.0,20.0,19.0,2.0,12.0,10.0,13.0,9.0
Jordan Clark,12.0,MID,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0
Jordan Henderson,11.0,MID,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0,13.0
Joseph Johnson,,,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0
Josh Acheampong,,,,,,,,,,,,,15.0
Josh Brooking,,,20.0,8.0,12.0,10.0,11.0,20.0,8.0,13.0,,4.0,15.0
Joshua Duffus,,,8.0,18.0,19.0,20.0,12.0,8.0,18.0,17.0,9.0,10.0,16.0
Joshua King,,,,,,,,6.0,3.0,2.0,14.0,5.0,20.0
Justin Hubner,,,7.0,4.0,9.0,5.0,14.0,7.0,4.0,18.0,17.0,15.0,10.0
JÃ©rÃ©my Doku,,,,9.0,17.0,15.0,6.0,4.0,9.0,7.0,3.0,14.0,11.0
Kadan Young,,,,,,,,,,,,,
Kaden Rodney,,,,,,,,,,,6.0,18.0,12.0
Kaelan Casey,,,,,5.0,17.0,3.0,14.0,1.0,16.0,4.0,9.0,6.0
Kaide Gordon,,,,,,3.0,7.0,1.0,6.0,4.0,,16.0,13.0
Kaine Kesler-Hayden,,,,,,,15.0,17.0,14.0,10.0,16.0,12.0,18.0
Kiano Dyer,,,,,,,,,,,,,
Konstantinos Mavropanos,,,14.0,1.0,5.0,17.0,3.0,14.0,1.0,16.0,4.0,9.0,6.0
Konstantinos Tsimikas,11.0,DEF,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0,13.0
Kristian Sekularac,,,,,,,9.0,6.0,3.0,2.0,14.0,5.0,20.0
Lander Emery,,,,,,,,,,,,,
Leigh Kavanagh,,,8.0,18.0,19.0,20.0,12.0,8.0,18.0,17.0,9.0,10.0,16.0
Leo Castledine,,,20.0,8.0,12.0,10.0,11.0,20.0,8.0,13.0,,4.0,15.0
Leon Chiwome,,,,,,,,,,,,,10.0
Lewis Koumas,,,,,,,,,6.0,4.0,,16.0,13.0
Lewis Orford,,,,,5.0,17.0,3.0,14.0,1.0,16.0,4.0,9.0,6.0
Lewis Warrington,,,,,,,,,,,,,
Lorenz Assignon,,,,,,,,10.0,11.0,1.0,8.0,3.0,19.0
Louie Watson,12.0,MID,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0
Louis Jackson,,,,,,,,,,,,,
Luca Barrington,,,8.0,18.0,19.0,20.0,12.0,8.0,18.0,17.0,9.0,10.0,16.0
Luis DÃ­az,11.0,MID,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0,13.0
Luis Sinisterra,,,16.0,10.0,18.0,11.0,19.0,16.0,10.0,15.0,13.0,6.0,17.0
Luke Berry,12.0,MID,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0
Luke Chambers,,,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0,13.0
Luke Freeman,12.0,MID,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0
Luke Harris,,,6.0,3.0,1.0,7.0,9.0,6.0,3.0,2.0,14.0,5.0,20.0
Luke Thomas,,,2.0,12.0,13.0,19.0,8.0,2.0,12.0,5.0,20.0,1.0,3.0
Mackenzie Hunt,,,18.0,13.0,20.0,2.0,10.0,18.0,13.0,8.0,5.0,19.0,14.0
Mads Juel Andersen,12.0,DEF,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0
Mahamadou Susoho,,,,9.0,17.0,15.0,6.0,4.0,9.0,7.0,3.0,14.0,11.0
Marcelo de AraÃºjo Pitaluga Filho,,,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0,13.0
Mark OâMahony,,,8.0,18.0,19.0,20.0,12.0,8.0,18.0,17.0,9.0,10.0,16.0
Marvelous Nakamba,12.0,MID,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0
Matt Macey,12.0,GK,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0
Matthew Whittingham,,,7.0,4.0,9.0,5.0,14.0,7.0,4.0,18.0,17.0,15.0,10.0
