name,team,position,opponent_team_1,opponent_team_2,opponent_team_3,opponent_team_4,opponent_team_5,opponent_team_6,opponent_team_7,opponent_team_8,opponent_team_9,opponent_team_10,opponent_team_11
Jannik Vestergaard,11.0,DEF,17.0,6.0,14.0,5.0,,18.0,16.0,3.0,7.0,11.0,20.0
Japhet Tanganga,18.0,DEF,20.0,16.0,19.0,9.0,,10.0,1.0,5.0,8.0,14.0,15.0
Jarrad Branthwaite,8.0,DEF,16.0,4.0,11.0,12.0,,19.0,17.0,14.0,18.0,15.0,7.0
Jarrod Bowen,19.0,MID,5.0,2.0,18.0,6.0,,8.0,20.0,9.0,17.0,12.0,3.0
Jason Steele,5.0,GK,19.0,11.0,9.0,10.0,,19.0,12.0,18.0,4.0,16.0,13.0
Javier Manquillo GaitÃ¡n,15.0,DEF,13.0,20.0,12.0,7.0,,3.0,9.0,4.0,14.0,8.0,18.0
Jay Stansfield,9.0,FWD,4.0,1.0,5.0,18.0,,16.0,15.0,19.0,3.0,2.0,11.0
Jean-Philippe Gbamin,8.0,MID,16.0,4.0,11.0,12.0,,19.0,17.0,14.0,18.0,15.0,7.0
Jean-Philippe Mateta,7.0,FWD,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0,20.0,8.0
Jeff Hendrick,15.0,MID,13.0,20.0,12.0,7.0,,3.0,9.0,4.0,14.0,8.0,18.0
Jefferson Lerma SolÃ­s,3.0,MID,1.0,12.0,20.0,16.0,,15.0,4.0,10.0,9.0,17.0,19.0
Jeffrey Schlupp,7.0,MID,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0,20.0,8.0
Jeremiah Chilokoa-Mullen,,,,,,,,,,,,,
Jeremy Sarmiento Morante,5.0,MID,19.0,11.0,9.0,10.0,,19.0,12.0,18.0,4.0,16.0,13.0
Jesse Lingard,16.0,MID,8.0,18.0,13.0,3.0,,9.0,10.0,2.0,20.0,5.0,12.0
Jesurun Rak-Sakyi,7.0,MID,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0,20.0,8.0
Jhon DurÃ¡n,,,,,,,,,,,,,
Jimmy Morgan,,,,,,,,,,,,,
Joachim Andersen,7.0,DEF,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0,20.0,8.0
Joe Ayodele-Aribo,17.0,MID,10.0,14.0,6.0,20.0,,2.0,8.0,13.0,19.0,3.0,1.0
Joe Bryan,9.0,DEF,4.0,1.0,5.0,18.0,,16.0,15.0,19.0,3.0,2.0,11.0
Joe Gelhardt,10.0,FWD,6.0,5.0,8.0,4.0,,16.0,2.0,7.0,1.0,10.0,9.0
Joe Lolley,16.0,MID,8.0,18.0,13.0,3.0,,9.0,10.0,2.0,20.0,5.0,12.0
Joe Rodon,18.0,DEF,20.0,16.0,19.0,9.0,,10.0,1.0,5.0,8.0,14.0,15.0
Joe Rothwell,3.0,MID,1.0,12.0,20.0,16.0,,15.0,4.0,10.0,9.0,17.0,19.0
Joe Willock,15.0,MID,13.0,20.0,12.0,7.0,,3.0,9.0,4.0,14.0,8.0,18.0
Joe Wormleighton,,,,,,,,,,,,11.0,20.0
Joe Worrall,16.0,DEF,8.0,18.0,13.0,3.0,,9.0,10.0,2.0,20.0,5.0,12.0
Joel Matip,12.0,DEF,14.0,3.0,15.0,8.0,,10.0,5.0,1.0,13.0,19.0,16.0
Joel Robles,,,6.0,5.0,8.0,4.0,,,2.0,7.0,1.0,10.0,9.0
Joel Ward,7.0,DEF,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0,20.0,8.0
Joelinton CÃ¡ssio ApolinÃ¡rio de Lira,15.0,MID,13.0,20.0,12.0,7.0,,3.0,9.0,4.0,14.0,8.0,18.0
John McGinn,2.0,MID,7.0,19.0,1.0,13.0,,17.0,11.0,16.0,6.0,9.0,4.0
John Stones,13.0,DEF,15.0,7.0,16.0,2.0,,20.0,14.0,17.0,12.0,,5.0
John-Kymani Gordon,,,,,,,,,6.0,11.0,10.0,20.0,8.0
Jonathan Castro Otto,20.0,DEF,18.0,15.0,3.0,17.0,,13.0,19.0,6.0,16.0,7.0,10.0
Jonathan Panzo,16.0,DEF,8.0,18.0,13.0,3.0,,9.0,10.0,2.0,20.0,5.0,12.0
Jonjo Shelvey,15.0,MID,13.0,20.0,12.0,7.0,,3.0,9.0,4.0,14.0,8.0,18.0
Jonny Evans,11.0,DEF,17.0,6.0,14.0,5.0,,18.0,16.0,3.0,7.0,11.0,20.0
Jordan Ayew,7.0,MID,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0,20.0,8.0
Jordan Henderson,12.0,MID,14.0,3.0,15.0,8.0,,10.0,5.0,1.0,13.0,19.0,16.0
Jordan Pickford,8.0,GK,16.0,4.0,11.0,12.0,,19.0,17.0,14.0,18.0,15.0,7.0
Jordan Smith,,,,,,,,,,,,,
Jordan Zemura,3.0,DEF,1.0,12.0,20.0,16.0,,15.0,4.0,10.0,9.0,17.0,19.0
Jorge Luiz Frello Filho,6.0,MID,11.0,10.0,17.0,19.0,,8.0,7.0,20.0,2.0,4.0,14.0
Joseph Anang,,,,,,,,,,,,,
Joseph Gomez,12.0,DEF,14.0,3.0,15.0,8.0,,10.0,5.0,1.0,13.0,19.0,16.0
Joseph Hodge,20.0,MID,18.0,15.0,3.0,17.0,,13.0,19.0,6.0,16.0,7.0,10.0
Joseph Whitworth,,,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0,20.0,8.0
Josh Dasilva,4.0,MID,9.0,8.0,7.0,11.0,,1.0,3.0,15.0,5.0,6.0,2.0
Josh Onomah,9.0,MID,4.0,1.0,5.0,18.0,,16.0,15.0,19.0,3.0,2.0,11.0
Josh Wilson-Esbrand,13.0,DEF,15.0,7.0,16.0,2.0,,20.0,14.0,17.0,12.0,,5.0
JosÃ© Malheiro de SÃ¡,20.0,GK,18.0,15.0,3.0,17.0,,13.0,19.0,6.0,16.0,7.0,10.0
JoÃ£o Cancelo,13.0,DEF,15.0,7.0,16.0,2.0,,20.0,14.0,17.0,12.0,,5.0
JoÃ£o Filipe Iria Santos Moutinho,20.0,MID,18.0,15.0,3.0,17.0,,13.0,19.0,6.0,16.0,7.0,10.0
JoÃ£o FÃ©lix Sequeira,,,,,,,,,,,,,
JoÃ£o Palhinha GonÃ§alves,9.0,MID,4.0,1.0,5.0,18.0,,16.0,15.0,19.0,3.0,2.0,11.0
JoÃ£o Victor Gomes da Silva,,,,,,,,,,,,,
JoÃ«l Veltman,5.0,DEF,19.0,11.0,9.0,10.0,,19.0,12.0,18.0,4.0,16.0,13.0
Juan Larios LÃ³pez,,,,,,20.0,,2.0,8.0,13.0,19.0,3.0,1.0
Julio Enciso,5.0,FWD,19.0,11.0,9.0,10.0,,19.0,12.0,18.0,4.0,16.0,13.0
JuliÃ¡n Ãlvarez,13.0,FWD,15.0,7.0,16.0,2.0,,20.0,14.0,17.0,12.0,,5.0
Junior Firpo Adames,10.0,DEF,6.0,5.0,8.0,4.0,,16.0,2.0,7.0,1.0,10.0,9.0
Junior Stanislas,3.0,MID,1.0,12.0,20.0,16.0,,15.0,4.0,10.0,9.0,17.0,19.0
Kacper KozÅowski,5.0,MID,19.0,11.0,9.0,10.0,,19.0,12.0,18.0,4.0,16.0,13.0
Kadan Young,,,,,,,,,,,,,
Kaden Rodney,,,,13.0,4.0,15.0,,,6.0,11.0,10.0,20.0,8.0
Kaelan Casey,,,,,,,,,,,,,
Kai Havertz,6.0,FWD,11.0,10.0,17.0,19.0,,8.0,7.0,20.0,2.0,4.0,14.0
Kaine Kesler Hayden,2.0,DEF,7.0,19.0,1.0,13.0,,17.0,11.0,16.0,6.0,9.0,4.0
Kalidou Koulibaly,6.0,DEF,11.0,10.0,17.0,19.0,,8.0,7.0,20.0,2.0,4.0,14.0
Kalvin Phillips,13.0,MID,15.0,7.0,16.0,2.0,,20.0,14.0,17.0,12.0,,5.0
Kamaldeen Sulemana,,,,,,,,,,,,,
Kamari Doyle,,,,,,,,,,,,,
Kaoru Mitoma,5.0,MID,19.0,11.0,9.0,10.0,,19.0,12.0,18.0,4.0,16.0,13.0
Karl Darlow,15.0,GK,13.0,20.0,12.0,7.0,,3.0,9.0,4.0,14.0,8.0,18.0
Karl Hein,,,,,,,,,,,,,
Kasey McAteer,,,,,,,,,,,,,
Kasper Schmeichel,11.0,GK,17.0,6.0,14.0,5.0,,18.0,16.0,3.0,7.0,11.0,20.0
Keane Lewis-Potter,4.0,MID,9.0,8.0,7.0,11.0,,1.0,3.0,15.0,5.0,6.0,2.0
Keinan Davis,2.0,FWD,7.0,19.0,1.0,13.0,,17.0,11.0,16.0,6.0,9.0,4.0
Kelechi Iheanacho,11.0,FWD,17.0,6.0,14.0,5.0,,18.0,16.0,3.0,7.0,11.0,20.0
Kenny Tete,9.0,DEF,4.0,1.0,5.0,18.0,,16.0,15.0,19.0,3.0,2.0,11.0
Kepa Arrizabalaga,6.0,GK,11.0,10.0,17.0,19.0,,8.0,7.0,20.0,2.0,4.0,14.0
Kevin De Bruyne,13.0,MID,15.0,7.0,16.0,2.0,,20.0,14.0,17.0,12.0,,5.0
Kevin Mbabu,9.0,DEF,4.0,1.0,5.0,18.0,,16.0,15.0,19.0,3.0,2.0,11.0
Kevin Schade,,,,,,,,,,,,,
Keylor Navas,,,,,,,,,,,,,
Kieffer Moore,3.0,FWD,1.0,12.0,20.0,16.0,,15.0,4.0,10.0,9.0,17.0,19.0
Kieran Tierney,1.0,DEF,3.0,9.0,2.0,14.0,,4.0,18.0,12.0,11.0,3.0,17.0
Kieran Trippier,15.0,DEF,13.0,20.0,12.0,7.0,,3.0,9.0,4.0,14.0,8.0,18.0
Kiernan Dewsbury-Hall,11.0,MID,17.0,6.0,14.0,5.0,,18.0,16.0,3.0,7.0,11.0,20.0
Killian Phillips,,,,,4.0,15.0,,,6.0,11.0,10.0,20.0,8.0
Kjell Scherpen,5.0,GK,19.0,11.0,9.0,10.0,,19.0,12.0,18.0,4.0,16.0,13.0
Kobbie Mainoo,,,,,,,,,,,15.0,18.0,6.0
Kofi Balmer,,,,,,,,,,,10.0,20.0,8.0
Konstantinos Tsimikas,12.0,DEF,14.0,3.0,15.0,8.0,,10.0,5.0,1.0,13.0,19.0,16.0
Kortney Hause,2.0,DEF,7.0,19.0,1.0,13.0,,17.0,11.0,16.0,6.0,9.0,4.0
Kristian Sekularac,,,,,,,,,,,,,
Kristoffer Ajer,4.0,DEF,9.0,8.0,7.0,11.0,,1.0,3.0,15.0,5.0,6.0,2.0
Kristoffer Klaesson,10.0,GK,6.0,5.0,8.0,4.0,,16.0,2.0,7.0,1.0,10.0,9.0
KrisztiÃ¡n Hegyi,,,,,,,,,,,,,
Kurt Zouma,19.0,DEF,5.0,2.0,18.0,6.0,,8.0,20.0,9.0,17.0,12.0,3.0
Kyle John,,,,,,,,,17.0,14.0,18.0,15.0,7.0
Kyle Walker,13.0,DEF,15.0,7.0,16.0,2.0,,20.0,14.0,17.0,12.0,,5.0
Kyle Walker-Peters,17.0,DEF,10.0,14.0,6.0,20.0,,2.0,8.0,13.0,19.0,3.0,1.0
Lamare Bogarde,,,,,,,,,11.0,16.0,6.0,9.0,4.0
Layvin Kurzawa,,,,,,18.0,,16.0,15.0,19.0,3.0,2.0,11.0
Leander Dendoncker,20.0,MID,18.0,15.0,3.0,13.0,,17.0,11.0,16.0,6.0,9.0,4.0
Leandro Trossard,5.0,MID,19.0,11.0,9.0,10.0,,19.0,12.0,18.0,4.0,16.0,13.0
Leo Fuhr Hjelde,10.0,DEF,6.0,5.0,8.0,4.0,,16.0,2.0,7.0,1.0,10.0,9.0
Leon Bailey,2.0,MID,7.0,19.0,1.0,13.0,,17.0,11.0,16.0,6.0,9.0,4.0
Levi Colwill,5.0,DEF,19.0,11.0,9.0,10.0,,19.0,12.0,18.0,4.0,16.0,13.0
Lewis Bate,10.0,MID,6.0,5.0,8.0,4.0,,16.0,2.0,7.0,1.0,10.0,9.0
Lewis Brunt,11.0,DEF,17.0,6.0,14.0,5.0,,18.0,16.0,3.0,7.0,11.0,20.0
Lewis Cook,3.0,MID,1.0,12.0,20.0,16.0,,15.0,4.0,10.0,9.0,17.0,19.0
Lewis Dunk,5.0,DEF,19.0,11.0,9.0,10.0,,19.0,12.0,18.0,4.0,16.0,13.0
Lewis Hall,,,,,,,,,,,,,
Lewis Miley,,,,,,,,,,,,,
Lewis O'Brien,16.0,MID,8.0,18.0,13.0,3.0,,9.0,10.0,2.0,20.0,5.0,12.0
Lewis Payne,,,,,,,,,,,,,1.0
Lewis Warrington,8.0,MID,16.0,4.0,11.0,12.0,,19.0,17.0,14.0,18.0,15.0,7.0
Liam Cooper,10.0,DEF,6.0,5.0,8.0,4.0,,16.0,2.0,7.0,1.0,10.0,9.0
Liam Delap,13.0,FWD,15.0,7.0,16.0,2.0,,20.0,14.0,17.0,12.0,,5.0
Lino Sousa,,,,,,,,4.0,18.0,12.0,11.0,,17.0
Lisandro MartÃ­nez,14.0,DEF,12.0,17.0,10.0,1.0,,19.0,13.0,8.0,15.0,18.0,6.0
Lloyd Kelly,3.0,DEF,1.0,12.0,20.0,16.0,,15.0,4.0,10.0,9.0,17.0,19.0
Loris Karius,,,,,,,,3.0,9.0,4.0,14.0,8.0,18.0
LoÃ¯c BadÃ©,,,,,,3.0,,9.0,10.0,2.0,20.0,5.0,12.0
LoÃ¯c Mbe Soh,16.0,DEF,8.0,18.0,13.0,3.0,,9.0,10.0,2.0,20.0,5.0,12.0
Lucas Digne,2.0,DEF,7.0,19.0,1.0,13.0,,17.0,11.0,16.0,6.0,9.0,4.0
Lucas Rodrigues Moura da Silva,18.0,MID,20.0,16.0,19.0,9.0,,10.0,1.0,5.0,8.0,14.0,15.0
Lucas Tolentino Coelho de Lima,,,,,18.0,6.0,,8.0,20.0,9.0,17.0,12.0,3.0
Lucas Torreira di Pascua,1.0,MID,3.0,9.0,2.0,14.0,,4.0,18.0,12.0,11.0,3.0,17.0
Ludwig Augustinsson,2.0,DEF,7.0,19.0,1.0,13.0,,17.0,11.0,16.0,6.0,9.0,4.0
Luis DÃ­az,12.0,MID,14.0,3.0,15.0,8.0,,10.0,5.0,1.0,13.0,19.0,16.0
Luis Sinisterra LucumÃ­,10.0,MID,6.0,5.0,8.0,4.0,,16.0,2.0,7.0,1.0,10.0,9.0
Luka Milivojevic,7.0,MID,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0,20.0,8.0
Lukasz Fabianski,19.0,GK,5.0,2.0,18.0,6.0,,8.0,20.0,9.0,17.0,12.0,3.0
Luke Ayling,10.0,DEF,6.0,5.0,8.0,4.0,,16.0,2.0,7.0,1.0,10.0,9.0
Luke Chambers,12.0,DEF,14.0,3.0,15.0,8.0,,10.0,5.0,1.0,13.0,19.0,16.0
Luke Cundle,20.0,MID,18.0,15.0,3.0,17.0,,13.0,19.0,6.0,16.0,7.0,10.0
Luke Harris,9.0,MID,4.0,1.0,5.0,18.0,,16.0,15.0,19.0,3.0,2.0,11.0
Luke Mbete-Tabu,13.0,DEF,15.0,7.0,16.0,2.0,,20.0,14.0,17.0,12.0,,5.0
Luke Plange,7.0,FWD,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0,20.0,8.0
Luke Shaw,14.0,DEF,12.0,17.0,10.0,1.0,,19.0,13.0,8.0,15.0,18.0,6.0
Luke Thomas,11.0,DEF,17.0,6.0,14.0,5.0,,18.0,16.0,3.0,7.0,11.0,20.0
Lyanco Silveira Neves Vojnovic,17.0,DEF,10.0,14.0,6.0,20.0,,2.0,8.0,13.0,19.0,3.0,1.0
Lyle Taylor,16.0,FWD,8.0,18.0,13.0,3.0,,9.0,10.0,2.0,20.0,5.0,12.0
Mads Bech SÃ¸rensen,4.0,DEF,9.0,8.0,7.0,11.0,,1.0,3.0,15.0,5.0,6.0,2.0
Mads Bidstrup,4.0,MID,9.0,8.0,7.0,11.0,,1.0,3.0,15.0,5.0,6.0,2.0
Mads Roerslev Rasmussen,4.0,DEF,9.0,8.0,7.0,11.0,,1.0,3.0,15.0,5.0,6.0,2.0
Malang Sarr,6.0,DEF,11.0,10.0,17.0,19.0,,8.0,7.0,20.0,2.0,4.0,14.0
Malcolm Ebiowei,7.0,MID,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0,20.0,8.0
Manor Solomon,9.0,MID,4.0,1.0,5.0,18.0,,16.0,15.0,19.0,3.0,2.0,11.0
Manuel Akanji,,,,,,2.0,,20.0,14.0,17.0,12.0,,5.0
Manuel Lanzini,19.0,MID,5.0,2.0,18.0,6.0,,8.0,20.0,9.0,17.0,12.0,3.0
Marc Albrighton,11.0,MID,17.0,6.0,14.0,5.0,,18.0,16.0,3.0,7.0,11.0,20.0
Marc Cucurella Saseta,6.0,DEF,11.0,10.0,17.0,19.0,,8.0,7.0,20.0,2.0,4.0,14.0
Marc GuÃ©hi,7.0,DEF,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0,20.0,8.0
Marc Jurado Gomez,,,,,,,,,,,,,
Marc Roca JunquÃ©,10.0,MID,6.0,5.0,8.0,4.0,,16.0,2.0,7.0,1.0,10.0,9.0
Marcel Sabitzer,,,,,,,,,,,,,
Marcos Alonso,6.0,DEF,11.0,10.0,17.0,19.0,,8.0,7.0,20.0,2.0,4.0,14.0
Marcos Senesi,,,1.0,12.0,20.0,16.0,,15.0,4.0,10.0,9.0,17.0,19.0
Marcus Bettinelli,,,,,,,,,7.0,20.0,2.0,4.0,14.0
Marcus Forss,4.0,FWD,9.0,8.0,7.0,11.0,,1.0,3.0,15.0,5.0,6.0,2.0
Marcus Oliveira Alencar,1.0,MID,3.0,9.0,2.0,14.0,,4.0,18.0,12.0,11.0,3.0,17.0
Marcus Rashford,14.0,MID,12.0,17.0,10.0,1.0,,19.0,13.0,8.0,15.0,18.0,6.0
Marcus Tavernier,3.0,MID,1.0,12.0,20.0,16.0,,15.0,4.0,10.0,9.0,17.0,19.0
Marek RodÃ¡k,9.0,GK,4.0,1.0,5.0,18.0,,16.0,15.0,19.0,3.0,2.0,11.0
Mario Lemina,,,,,,,,,,,,,
Mark Gillespie,,,,,,,,,,,,,
Mark Travers,3.0,GK,1.0,12.0,20.0,16.0,,15.0,4.0,10.0,9.0,17.0,19.0
Martial Godo,,,,,,,,,,19.0,3.0,2.0,11.0
Martin Dubravka,15.0,GK,13.0,20.0,12.0,1.0,,3.0,13.0,8.0,15.0,18.0,6.0
Martin Ãdegaard,1.0,MID,3.0,9.0,2.0,14.0,,4.0,18.0,12.0,11.0,3.0,17.0
Marvelous Nakamba,2.0,MID,7.0,19.0,1.0,13.0,,17.0,11.0,16.0,6.0,9.0,4.0
Mason Holgate,8.0,DEF,16.0,4.0,11.0,12.0,,19.0,17.0,14.0,18.0,15.0,7.0
Mason Mount,6.0,MID,11.0,10.0,17.0,19.0,,8.0,7.0,20.0,2.0,4.0,14.0
Matej KovÃ¡r,,,,,10.0,1.0,,,13.0,8.0,15.0,18.0,6.0
Mateo Joseph FernÃ¡ndez,,,,,,,,,,,,,
Mateo Kovacic,6.0,MID,11.0,10.0,17.0,19.0,,8.0,7.0,20.0,2.0,4.0,14.0
Mateus Cardoso Lemos Martins,,,,,,,,,,,,,
Mateusz Klich,10.0,MID,6.0,5.0,8.0,4.0,,16.0,2.0,7.0,1.0,10.0,9.0
Mateusz Lis,17.0,GK,10.0,14.0,6.0,20.0,,2.0,8.0,13.0,19.0,3.0,1.0
Matheus Luiz Nunes,,,18.0,15.0,3.0,17.0,,13.0,19.0,6.0,16.0,7.0,10.0
Matheus Santos Carneiro Da Cunha,,,,,,,,,,,,,
Mathias Jensen,4.0,MID,9.0,8.0,7.0,11.0,,1.0,3.0,15.0,5.0,6.0,2.0
Mathias Jorgensen,,,,8.0,7.0,11.0,,1.0,3.0,15.0,5.0,6.0,2.0
Matija Å arkiÄ,20.0,GK,18.0,15.0,3.0,17.0,,13.0,19.0,6.0,16.0,7.0,10.0
Matt Clarke,5.0,DEF,19.0,11.0,9.0,10.0,,19.0,12.0,18.0,4.0,16.0,13.0
Matt Doherty,18.0,DEF,20.0,16.0,19.0,9.0,,10.0,1.0,5.0,8.0,14.0,15.0
Matt Ritchie,15.0,DEF,13.0,20.0,12.0,7.0,,3.0,9.0,4.0,14.0,8.0,18.0
Matt Targett,15.0,DEF,13.0,20.0,12.0,7.0,,3.0,9.0,4.0,14.0,8.0,18.0
Matt Turner,1.0,GK,3.0,9.0,2.0,14.0,,4.0,18.0,12.0,11.0,3.0,17.0
Matthew Cox,,,,,,,,,3.0,15.0,5.0,6.0,2.0
Matthew Craig,,,,,,,,,,,,,
Matthew Dibley-Dias,,,,,,,,,,,,,
Matthew Smith,,,,,2.0,14.0,,4.0,18.0,12.0,11.0,,17.0
Matty Cash,2.0,DEF,7.0,19.0,1.0,13.0,,17.0,11.0,16.0,6.0,9.0,4.0
MatÃ­as ViÃ±a,,,,,,,,,,,,,
Mauro Bandeira,,,,,,,,,,,,,
Max Kilman,20.0,DEF,18.0,15.0,3.0,17.0,,13.0,19.0,6.0,16.0,7.0,10.0
Max Kinsey-Wellings,,,,,,,,,,,,,
Maximilian WÃ¶ber,,,,,,,,,,,,,
Maxwel Cornet,,,5.0,2.0,18.0,6.0,,8.0,20.0,9.0,17.0,12.0,3.0
Michael Dacosta Gonzalez,,,,,,,,,,,,,
Michael Keane,8.0,DEF,16.0,4.0,11.0,12.0,,19.0,17.0,14.0,18.0,15.0,7.0
Michael Olakigbe,,,,,,,,,,,,,
Michael Olise,7.0,MID,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0,20.0,8.0
Michail Antonio,19.0,FWD,5.0,2.0,18.0,6.0,,8.0,20.0,9.0,17.0,12.0,3.0
Miguel AlmirÃ³n Rejala,15.0,MID,13.0,20.0,12.0,7.0,,3.0,9.0,4.0,14.0,8.0,18.0
Mikkel Damsgaard,,,9.0,8.0,7.0,11.0,,1.0,3.0,15.0,5.0,6.0,2.0
Mislav Orsic,,,,,,,,,,,,,
Mohamed DrÃ¤ger,16.0,DEF,8.0,18.0,13.0,3.0,,9.0,10.0,2.0,20.0,5.0,12.0
Mohamed Elneny,1.0,MID,3.0,9.0,2.0,14.0,,4.0,18.0,12.0,11.0,3.0,17.0
Mohamed Elyounoussi,17.0,MID,10.0,14.0,6.0,20.0,,2.0,8.0,13.0,19.0,3.0,1.0
Mohamed Salah,12.0,MID,14.0,3.0,15.0,8.0,,10.0,5.0,1.0,13.0,19.0,16.0
Mohammed Salisu,17.0,DEF,10.0,14.0,6.0,20.0,,2.0,8.0,13.0,19.0,3.0,1.0
MoisÃ©s Caicedo Corozo,5.0,MID,19.0,11.0,9.0,10.0,,19.0,12.0,18.0,4.0,16.0,13.0
Morgan Gibbs-White,20.0,MID,8.0,18.0,13.0,3.0,,9.0,10.0,2.0,20.0,5.0,12.0
Morgan Sanson,2.0,MID,7.0,19.0,1.0,13.0,,17.0,11.0,16.0,6.0,9.0,4.0
Moussa Djenepo,17.0,MID,10.0,14.0,6.0,20.0,,2.0,8.0,13.0,19.0,3.0,1.0
Moussa NiakhatÃ©,16.0,DEF,8.0,18.0,13.0,3.0,,9.0,10.0,2.0,20.0,5.0,12.0
Mykhailo Mudryk,,,,,,,,,,,,,
MÃ¡ximo Perrone,,,,,,,,,,,,,
N'Golo KantÃ©,6.0,MID,11.0,10.0,17.0,19.0,,8.0,7.0,20.0,2.0,4.0,14.0
Naby Keita,12.0,MID,14.0,3.0,15.0,8.0,,10.0,5.0,1.0,13.0,19.0,16.0
Nampalys Mendy,11.0,MID,17.0,6.0,14.0,5.0,,18.0,16.0,3.0,7.0,11.0,20.0
Naouirou Ahamada,,,,,,,,,,,,,
Nathan AkÃ©,13.0,DEF,15.0,7.0,16.0,2.0,,20.0,14.0,17.0,12.0,,5.0
Nathan Bishop,,,,,,,,,,,,,
Nathan Butler-Oyedeji,,,,,,,,,,,,,
Nathan Collins,20.0,DEF,18.0,15.0,3.0,17.0,,13.0,19.0,6.0,16.0,7.0,10.0
Nathan Ferguson,7.0,DEF,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0,20.0,8.0
Nathan Fraser,,,,,,,,,,,,,
Nathan Patterson,8.0,DEF,16.0,4.0,11.0,12.0,,19.0,17.0,14.0,18.0,15.0,7.0
Nathan Redmond,17.0,MID,10.0,14.0,6.0,20.0,,2.0,8.0,13.0,19.0,3.0,1.0
Nathan Tella,17.0,MID,10.0,14.0,6.0,20.0,,2.0,8.0,13.0,19.0,3.0,1.0
Nathaniel Chalobah,9.0,MID,4.0,1.0,5.0,18.0,,16.0,15.0,19.0,3.0,2.0,11.0
Nathaniel Clyne,7.0,DEF,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0,20.0,8.0
Nathaniel Phillips,12.0,DEF,14.0,3.0,15.0,8.0,,10.0,5.0,1.0,13.0,19.0,16.0
Nayef Aguerd,19.0,DEF,5.0,2.0,18.0,6.0,,8.0,20.0,9.0,17.0,12.0,3.0
Neal Maupay,5.0,FWD,19.0,4.0,11.0,12.0,,19.0,17.0,14.0,18.0,15.0,7.0
Neco Williams,16.0,DEF,8.0,18.0,13.0,3.0,,9.0,10.0,2.0,20.0,5.0,12.0
Neeskens Kebano,9.0,MID,4.0,1.0,5.0,18.0,,16.0,15.0,19.0,3.0,2.0,11.0
Nick Pope,15.0,GK,13.0,20.0,12.0,7.0,,3.0,9.0,4.0,14.0,8.0,18.0
Nico O'Reilly,,,,,,,,,,,,,
Nicolas PÃ©pÃ©,1.0,MID,3.0,9.0,2.0,14.0,,4.0,18.0,12.0,11.0,3.0,17.0
Niels Nkounkou,8.0,DEF,16.0,4.0,11.0,12.0,,19.0,17.0,14.0,18.0,15.0,7.0
Nikola Vlasic,19.0,MID,5.0,2.0,18.0,6.0,,8.0,20.0,9.0,17.0,12.0,3.0
Noni Madueke,,,,,,,,,,,,,
Norberto Murara Neto,,,1.0,12.0,20.0,16.0,,15.0,4.0,10.0,9.0,17.0,19.0
Nuno Varela Tavares,1.0,DEF,3.0,9.0,2.0,14.0,,4.0,18.0,12.0,11.0,3.0,17.0
NÃ©lson Cabral Semedo,20.0,DEF,18.0,15.0,3.0,17.0,,13.0,19.0,6.0,16.0,7.0,10.0
Odeluga Offiah,,,,,,,,,,,,,
Odsonne Edouard,7.0,FWD,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0,20.0,8.0
Oleksandr Zinchenko,1.0,DEF,3.0,9.0,2.0,14.0,,4.0,18.0,12.0,11.0,3.0,17.0
Oliver Hammond,16.0,MID,8.0,18.0,13.0,3.0,,9.0,10.0,2.0,20.0,5.0,12.0
Oliver Skipp,18.0,MID,20.0,16.0,19.0,9.0,,10.0,1.0,5.0,8.0,14.0,15.0
Oliwier Zych,,,,,,,,,,,,,
Ollie Watkins,2.0,FWD,7.0,19.0,1.0,13.0,,17.0,11.0,16.0,6.0,9.0,4.0
Omar Richards,16.0,DEF,8.0,18.0,13.0,3.0,,9.0,10.0,2.0,20.0,5.0,12.0
Omari Hutchinson,,,,,,,,,,,,,
Orel Mangala,16.0,MID,8.0,18.0,13.0,3.0,,9.0,10.0,2.0,20.0,5.0,12.0
Oriol Romeu Vidal,17.0,MID,10.0,14.0,6.0,20.0,,2.0,8.0,13.0,19.0,3.0,1.0
Owen Bevan,,,,12.0,20.0,16.0,,15.0,4.0,10.0,9.0,17.0,19.0
Owen Goodman,,,,,,,,,,,,20.0,8.0
Pablo Fornals Malla,19.0,MID,5.0,2.0,18.0,6.0,,8.0,20.0,9.0,17.0,12.0,3.0
Pablo MarÃ­ Villar,1.0,DEF,3.0,9.0,2.0,14.0,,4.0,18.0,12.0,11.0,3.0,17.0
Pablo Sarabia,,,,,,,,,,,,,
